game_id,game_date,matchup,environment_risk,environment_label,drivers,load_risk,behavior_risk,matchup_risk,fatigue_home,fatigue_away,vol_home,vol_away,games_played_home,games_played_away,maturity_ok
22500399,2025-12-21 00:00:00+00:00,San Antonio Spurs @ Washington Wizards,0.144,Clean,volatile teams,0.394,0.687,0.072,51.5,47.9,10.65,9.95,26,28,True
22500400,2025-12-21 00:00:00+00:00,Milwaukee Bucks @ Minnesota Timberwolves,0.114,Clean,volatile teams,0.08,0.653,0.392,38.0,10.9,9.14,10.46,28,28,True
22500401,2025-12-21 00:00:00+00:00,Houston Rockets @ Sacramento Kings,0.18,Clean,volatile teams,0.457,0.791,0.286,50.2,55.5,8.73,15.02,28,25,True
22500402,2025-12-22 00:00:00+00:00,Charlotte Hornets @ Cleveland Cavaliers,0.098,Clean,volatile teams,0.0,0.818,0.041,10.9,12.6,11.96,12.58,29,28,True
22500403,2025-12-22 00:00:00+00:00,Indiana Pacers @ Boston Celtics,0.11,Clean,volatile teams,0.038,0.686,0.361,33.8,27.7,13.86,6.71,28,28,True
22500404,2025-12-22 00:00:00+00:00,Dallas Mavericks @ New Orleans Pelicans,0.101,Clean,volatile teams,0.074,0.647,0.211,20.5,37.4,9.69,9.72,29,29,True
22500405,2025-12-22 00:00:00+00:00,Utah Jazz @ Denver Nuggets,0.114,Clean,volatile teams,0.04,0.822,0.185,30.2,33.8,14.42,10.23,27,27,True
22500406,2025-12-22 00:00:00+00:00,Memphis Grizzlies @ Oklahoma City Thunder,0.13,Clean,volatile teams,0.038,0.891,0.307,14.0,33.8,14.33,12.4,28,28,True
22500407,2025-12-22 00:00:00+00:00,Orlando Magic @ Golden State Warriors,0.088,Clean,stable conditions,0.0,0.572,0.315,12.6,16.2,11.53,5.64,29,28,True
22500408,2025-12-22 00:00:00+00:00,Detroit Pistons @ Portland Trail Blazers,0.106,Clean,volatile teams,0.074,0.608,0.363,16.2,37.4,7.96,10.27,28,28,True
22500409,2025-12-23 00:00:00+00:00,Washington Wizards @ Charlotte Hornets,0.17,Clean,volatile teams,0.418,0.753,0.286,60.2,41.6,12.04,10.56,29,27,True
22500410,2025-12-23 00:00:00+00:00,Brooklyn Nets @ Philadelphia 76ers,0.111,Clean,volatile teams,0.0,0.782,0.3,10.9,12.6,8.47,16.77,27,27,True
22500411,2025-12-23 00:00:00+00:00,Chicago Bulls @ Atlanta Hawks,0.104,Clean,stable conditions,0.16,0.54,0.248,38.0,38.0,5.48,10.72,30,28,True
22500412,2025-12-23 00:00:00+00:00,New Orleans Pelicans @ Cleveland Cavaliers,0.19,Clean,volatile teams,0.544,0.759,0.293,50.2,64.2,13.01,9.75,30,30,True
22500413,2025-12-23 00:00:00+00:00,Milwaukee Bucks @ Indiana Pacers,0.168,Clean,"volatile teams, stability mismatch",0.342,0.602,0.697,64.2,16.2,6.78,11.29,29,29,True
22500414,2025-12-23 00:00:00+00:00,Toronto Raptors @ Miami Heat,0.121,Clean,volatile teams,0.304,0.631,0.022,45.2,45.2,9.73,9.19,29,30,True
22500415,2025-12-23 00:00:00+00:00,Denver Nuggets @ Dallas Mavericks,0.189,Clean,"fatigue load, volatile teams",0.604,0.774,0.127,60.2,60.2,9.82,13.39,30,28,True
22500416,2025-12-23 00:00:00+00:00,New York Knicks @ Minnesota Timberwolves,0.188,Clean,volatile teams,0.5,0.679,0.507,38.0,72.0,9.16,11.22,29,29,True
22500417,2025-12-23 00:00:00+00:00,Oklahoma City Thunder @ San Antonio Spurs,0.224,Clean,"fatigue load, volatile teams",0.722,0.838,0.264,72.0,60.2,10.81,14.33,29,29,True
22500418,2025-12-23 00:00:00+00:00,Los Angeles Lakers @ Phoenix Suns,0.086,Clean,volatile teams,0.0,0.643,0.162,14.0,14.0,11.6,7.68,28,27,True
22500419,2025-12-23 00:00:00+00:00,Memphis Grizzlies @ Utah Jazz,0.193,Clean,"fatigue load, volatile teams",0.644,0.752,0.135,60.2,64.2,10.12,12.45,28,29,True
22500420,2025-12-23 00:00:00+00:00,Orlando Magic @ Portland Trail Blazers,0.157,Clean,stable conditions,0.504,0.562,0.242,50.2,60.2,9.72,7.14,29,29,True
22500421,2025-12-23 00:00:00+00:00,Detroit Pistons @ Sacramento Kings,0.154,Clean,volatile teams,0.382,0.639,0.338,38.0,60.2,8.86,10.31,29,29,True
22500422,2025-12-23 00:00:00+00:00,Houston Rockets @ LA Clippers,0.149,Clean,volatile teams,0.116,0.902,0.397,10.9,41.6,13.29,13.76,28,26,True
22500009,2025-12-25 00:00:00+00:00,Cleveland Cavaliers @ New York Knicks,0.206,Clean,volatile teams,0.599,0.797,0.348,72.0,47.9,11.29,12.62,30,31,True
22500010,2025-12-25 00:00:00+00:00,San Antonio Spurs @ Oklahoma City Thunder,0.22,Clean,"fatigue load, volatile teams",0.705,0.891,0.154,62.1,68.4,14.56,12.16,30,30,True
22500011,2025-12-25 00:00:00+00:00,Dallas Mavericks @ Golden State Warriors,0.185,Clean,volatile teams,0.449,0.675,0.58,32.9,72.0,11.28,8.97,30,31,True
22500012,2025-12-25 00:00:00+00:00,Houston Rockets @ Los Angeles Lakers,0.193,Clean,"volatile teams, stability mismatch",0.386,0.77,0.683,33.8,64.8,8.09,16.69,28,27,True
22500013,2025-12-25 00:00:00+00:00,Minnesota Timberwolves @ Denver Nuggets,0.189,Clean,volatile teams,0.563,0.697,0.351,68.4,47.9,11.68,9.23,29,30,True
22500423,2025-12-26 00:00:00+00:00,Miami Heat @ Atlanta Hawks,0.107,Clean,stable conditions,0.144,0.561,0.3,38.4,36.0,5.5,11.34,31,30,True
22500424,2025-12-26 00:00:00+00:00,Charlotte Hornets @ Orlando Magic,0.125,Clean,volatile teams,0.207,0.661,0.257,39.2,41.5,7.11,12.73,30,30,True
22500425,2025-12-26 00:00:00+00:00,Toronto Raptors @ Washington Wizards,0.129,Clean,volatile teams,0.207,0.741,0.174,41.5,39.2,13.08,9.15,28,31,True
22500426,2025-12-26 00:00:00+00:00,Boston Celtics @ Indiana Pacers,0.122,Clean,volatile teams,0.084,0.691,0.426,38.4,27.0,6.79,13.94,30,29,True
22500427,2025-12-26 00:00:00+00:00,Philadelphia 76ers @ Chicago Bulls,0.11,Clean,volatile teams,0.175,0.614,0.187,41.5,36.0,10.61,7.82,29,28,True
22500428,2025-12-26 00:00:00+00:00,Milwaukee Bucks @ Memphis Grizzlies,0.148,Clean,volatile teams,0.146,0.829,0.447,44.6,14.0,13.41,11.45,30,30,True
22500429,2025-12-26 00:00:00+00:00,Phoenix Suns @ New Orleans Pelicans,0.121,Clean,volatile teams,0.092,0.716,0.353,39.2,17.2,9.72,11.76,31,29,True
22500430,2025-12-26 00:00:00+00:00,Detroit Pistons @ Utah Jazz,0.112,Clean,volatile teams,0.199,0.653,0.094,38.4,41.5,9.12,10.47,29,30,True
22500431,2025-12-26 00:00:00+00:00,LA Clippers @ Portland Trail Blazers,0.114,Clean,volatile teams,0.029,0.76,0.318,32.9,17.2,9.73,13.08,30,29,True
22500432,2025-12-27 00:00:00+00:00,Dallas Mavericks @ Sacramento Kings,0.155,Clean,volatile teams,0.348,0.617,0.469,27.4,64.8,9.24,9.27,30,32,True
22500433,2025-12-27 00:00:00+00:00,Denver Nuggets @ Orlando Magic,0.23,Clean,fatigue load,0.92,0.598,0.328,80.0,72.0,6.38,11.57,31,30,True
22500434,2025-12-27 00:00:00+00:00,Phoenix Suns @ New Orleans Pelicans,0.221,Clean,"fatigue load, volatile teams",0.702,0.733,0.449,80.0,50.2,9.94,12.04,32,30,True
22500435,2025-12-27 00:00:00+00:00,New York Knicks @ Atlanta Hawks,0.142,Clean,stable conditions,0.514,0.429,0.216,57.2,54.2,4.82,8.06,32,31,True
22500436,2025-12-27 00:00:00+00:00,Indiana Pacers @ Miami Heat,0.237,Clean,"fatigue load, volatile teams",0.872,0.606,0.533,67.2,94.0,11.37,6.82,31,31,True
22500437,2025-12-27 00:00:00+00:00,Milwaukee Bucks @ Chicago Bulls,0.178,Clean,volatile teams,0.574,0.743,0.073,57.2,60.2,10.67,11.62,30,31,True
22500438,2025-12-27 00:00:00+00:00,Cleveland Cavaliers @ Houston Rockets,0.225,Clean,"fatigue load, volatile teams",0.635,0.867,0.431,72.0,51.5,16.83,11.02,28,32,True
22500439,2025-12-27 00:00:00+00:00,Brooklyn Nets @ Minnesota Timberwolves,0.166,Clean,"volatile teams, stability mismatch",0.179,0.813,0.658,47.9,14.3,9.38,16.76,31,28,True
22500440,2025-12-27 00:00:00+00:00,Utah Jazz @ San Antonio Spurs,0.247,Clean,"fatigue load, volatile teams, stability mismatch",0.742,0.784,0.661,54.2,94.0,14.09,9.42,31,30,True
22500441,2025-12-28 00:00:00+00:00,Golden State Warriors @ Toronto Raptors,0.135,Clean,volatile teams,0.179,0.715,0.377,47.9,24.0,9.69,11.77,32,31,True
22500442,2025-12-28 00:00:00+00:00,Philadelphia 76ers @ Oklahoma City Thunder,0.117,Clean,volatile teams,0.029,0.762,0.355,32.9,24.1,14.79,8.08,31,29,True
22500443,2025-12-28 00:00:00+00:00,Memphis Grizzlies @ Washington Wizards,0.162,Clean,volatile teams,0.322,0.922,0.098,44.3,47.9,12.95,14.72,29,31,True
22500444,2025-12-28 00:00:00+00:00,Boston Celtics @ Portland Trail Blazers,0.138,Clean,volatile teams,0.143,0.722,0.491,44.3,27.7,7.11,14.54,31,30,True
22500445,2025-12-28 00:00:00+00:00,Detroit Pistons @ LA Clippers,0.14,Clean,volatile teams,0.179,0.791,0.312,27.7,47.9,12.73,11.01,30,31,True
22500446,2025-12-28 00:00:00+00:00,Sacramento Kings @ Los Angeles Lakers,0.161,Clean,volatile teams,0.372,0.605,0.513,17.8,67.2,8.92,9.23,29,31,True
22500447,2025-12-29 00:00:00+00:00,Milwaukee Bucks @ Charlotte Hornets,0.129,Clean,volatile teams,0.176,0.812,0.118,36.0,41.6,12.9,11.45,31,32,True
22500448,2025-12-29 00:00:00+00:00,Phoenix Suns @ Washington Wizards,0.169,Clean,volatile teams,0.424,0.741,0.278,57.2,45.2,12.87,9.37,30,31,True
22500449,2025-12-29 00:00:00+00:00,Golden State Warriors @ Brooklyn Nets,0.196,Clean,"volatile teams, stability mismatch",0.302,0.936,0.63,19.8,60.2,17.9,13.08,29,32,True
22500450,2025-12-29 00:00:00+00:00,Denver Nuggets @ Miami Heat,0.204,Clean,"fatigue load, volatile teams",0.617,0.795,0.285,50.6,71.1,12.32,11.52,32,31,True
22500451,2025-12-29 00:00:00+00:00,Orlando Magic @ Toronto Raptors,0.191,Clean,fatigue load,0.762,0.528,0.234,64.2,72.0,9.34,6.49,33,32,True
22500452,2025-12-29 00:00:00+00:00,Minnesota Timberwolves @ Chicago Bulls,0.156,Clean,volatile teams,0.322,0.833,0.153,44.3,47.9,10.87,14.13,31,32,True
22500453,2025-12-29 00:00:00+00:00,Indiana Pacers @ Houston Rockets,0.209,Clean,"fatigue load, stability mismatch",0.626,0.545,0.767,50.6,72.0,16.67,1.35,29,32,True
22500454,2025-12-29 00:00:00+00:00,New York Knicks @ New Orleans Pelicans,0.172,Clean,volatile teams,0.59,0.604,0.202,64.8,54.2,9.87,8.25,33,32,True
22500455,2025-12-29 00:00:00+00:00,Atlanta Hawks @ Oklahoma City Thunder,0.233,Clean,"fatigue load, volatile teams, stability mismatch",0.679,0.649,0.836,80.0,47.9,14.83,4.64,32,33,True
22500456,2025-12-29 00:00:00+00:00,Cleveland Cavaliers @ San Antonio Spurs,0.208,Clean,volatile teams,0.554,0.896,0.303,50.6,64.8,16.05,11.89,32,33,True
22500457,2025-12-29 00:00:00+00:00,Dallas Mavericks @ Portland Trail Blazers,0.217,Clean,fatigue load,0.947,0.549,0.161,80.0,74.7,7.21,9.26,32,33,True
22500458,2025-12-30 00:00:00+00:00,Philadelphia 76ers @ Memphis Grizzlies,0.155,Clean,volatile teams,0.295,0.762,0.334,47.9,41.6,14.94,7.93,32,30,True
22500459,2025-12-30 00:00:00+00:00,Boston Celtics @ Utah Jazz,0.126,Clean,volatile teams,0.146,0.698,0.34,44.6,24.1,9.41,11.53,31,31,True
22500460,2025-12-30 00:00:00+00:00,Detroit Pistons @ Los Angeles Lakers,0.125,Clean,volatile teams,0.223,0.687,0.177,38.0,44.3,9.05,11.57,30,32,True
22500461,2025-12-30 00:00:00+00:00,Sacramento Kings @ LA Clippers,0.128,Clean,stable conditions,0.223,0.589,0.395,38.0,44.3,12.35,5.31,31,32,True
22500462,2025-12-31 00:00:00+00:00,Golden State Warriors @ Charlotte Hornets,0.14,Clean,volatile teams,0.179,0.739,0.407,26.8,47.9,9.15,13.01,32,33,True
22500463,2025-12-31 00:00:00+00:00,Minnesota Timberwolves @ Atlanta Hawks,0.174,Clean,volatile teams,0.484,0.776,0.17,54.2,54.2,9.25,14.03,34,33,True
22500464,2025-12-31 00:00:00+00:00,Orlando Magic @ Indiana Pacers,0.135,Clean,stable conditions,0.52,0.262,0.397,57.8,54.2,1.45,6.41,33,33,True
22500465,2025-12-31 00:00:00+00:00,Phoenix Suns @ Cleveland Cavaliers,0.169,Clean,volatile teams,0.457,0.728,0.235,57.8,47.9,12.41,9.42,34,32,True
22500466,2025-12-31 00:00:00+00:00,New Orleans Pelicans @ Chicago Bulls,0.169,Clean,volatile teams,0.484,0.735,0.165,50.6,57.8,12.04,10.01,32,34,True
22500467,2025-12-31 00:00:00+00:00,New York Knicks @ San Antonio Spurs,0.178,Clean,volatile teams,0.448,0.752,0.35,50.6,54.2,16.11,7.55,33,33,True
22500468,2025-12-31 00:00:00+00:00,Denver Nuggets @ Toronto Raptors,0.167,Clean,volatile teams,0.484,0.718,0.167,50.6,57.8,9.75,11.78,34,32,True
22500469,2025-12-31 00:00:00+00:00,Washington Wizards @ Milwaukee Bucks,0.165,Clean,volatile teams,0.421,0.827,0.08,47.9,54.2,12.38,12.44,33,31,True
22500470,2025-12-31 00:00:00+00:00,Portland Trail Blazers @ Oklahoma City Thunder,0.183,Clean,volatile teams,0.484,0.734,0.372,50.6,57.8,14.75,7.28,33,33,True
22500471,2026-01-01 00:00:00+00:00,Houston Rockets @ Brooklyn Nets,0.177,Clean,volatile teams,0.201,1.0,0.452,17.8,50.1,18.21,16.16,30,30,True
22500472,2026-01-01 00:00:00+00:00,Miami Heat @ Detroit Pistons,0.179,Clean,volatile teams,0.479,0.844,0.135,57.8,50.1,13.24,12.09,33,33,True
22500473,2026-01-01 00:00:00+00:00,Philadelphia 76ers @ Dallas Mavericks,0.125,Clean,stable conditions,0.38,0.489,0.164,50.1,47.9,5.97,8.69,34,31,True
22500474,2026-01-01 00:00:00+00:00,Boston Celtics @ Sacramento Kings,0.15,Clean,stable conditions,0.421,0.547,0.345,54.2,47.9,5.38,11.04,33,32,True
22500475,2026-01-01 00:00:00+00:00,Utah Jazz @ LA Clippers,0.154,Clean,volatile teams,0.385,0.705,0.217,44.3,54.2,11.78,9.36,32,32,True
22500476,2026-01-02 00:00:00+00:00,San Antonio Spurs @ Indiana Pacers,0.212,Clean,"fatigue load, stability mismatch",0.689,0.548,0.666,71.1,57.8,1.43,16.02,34,34,True
22500477,2026-01-02 00:00:00+00:00,Brooklyn Nets @ Washington Wizards,0.236,Clean,"fatigue load, volatile teams",0.649,0.936,0.436,74.7,50.2,13.08,17.92,32,31,True
22500478,2026-01-02 00:00:00+00:00,Denver Nuggets @ Cleveland Cavaliers,0.154,Clean,volatile teams,0.412,0.745,0.077,50.6,50.6,12.2,10.14,35,33,True
22500479,2026-01-02 00:00:00+00:00,Atlanta Hawks @ New York Knicks,0.203,Clean,"fatigue load, volatile teams",0.725,0.633,0.303,57.8,74.7,8.4,10.59,34,35,True
22500480,2026-01-02 00:00:00+00:00,Orlando Magic @ Chicago Bulls,0.209,Clean,"fatigue load, volatile teams",0.822,0.606,0.223,71.1,71.1,11.66,6.52,33,34,True
22500481,2026-01-02 00:00:00+00:00,Charlotte Hornets @ Milwaukee Bucks,0.187,Clean,volatile teams,0.527,0.726,0.35,64.8,47.9,12.73,9.04,34,33,True
22500482,2026-01-02 00:00:00+00:00,Portland Trail Blazers @ New Orleans Pelicans,0.219,Clean,fatigue load,0.93,0.58,0.178,78.3,74.7,7.21,10.2,35,34,True
22500483,2026-01-02 00:00:00+00:00,Sacramento Kings @ Phoenix Suns,0.235,Clean,fatigue load,0.92,0.519,0.549,72.0,97.0,10.22,5.36,33,34,True
22500484,2026-01-02 00:00:00+00:00,Oklahoma City Thunder @ Golden State Warriors,0.177,Clean,volatile teams,0.493,0.815,0.12,51.5,57.8,11.61,12.84,34,34,True
22500485,2026-01-02 00:00:00+00:00,Memphis Grizzlies @ Los Angeles Lakers,0.145,Clean,volatile teams,0.146,0.765,0.513,17.8,44.6,8.99,13.97,31,33,True
22500486,2026-01-03 00:00:00+00:00,Minnesota Timberwolves @ Miami Heat,0.164,Clean,volatile teams,0.33,0.887,0.165,51.5,41.5,12.66,13.94,34,34,True
22500487,2026-01-03 00:00:00+00:00,Philadelphia 76ers @ New York Knicks,0.204,Clean,fatigue load,0.715,0.566,0.457,87.0,51.5,8.34,8.64,35,32,True
22500488,2026-01-03 00:00:00+00:00,Atlanta Hawks @ Toronto Raptors,0.212,Clean,"fatigue load, volatile teams",0.638,0.701,0.522,43.8,97.0,10.23,10.8,35,36,True
22500489,2026-01-03 00:00:00+00:00,Charlotte Hornets @ Chicago Bulls,0.238,Clean,"fatigue load, volatile teams",0.842,0.746,0.372,87.0,64.2,12.39,9.99,34,34,True
22500490,2026-01-03 00:00:00+00:00,Portland Trail Blazers @ San Antonio Spurs,0.262,Clean,"fatigue load, volatile teams",1.0,0.858,0.182,100.0,100.0,16.65,10.73,35,35,True
22500491,2026-01-03 00:00:00+00:00,Houston Rockets @ Dallas Mavericks,0.187,Clean,volatile teams,0.484,0.736,0.422,50.6,57.8,7.09,16.24,35,31,True
22500492,2026-01-03 00:00:00+00:00,Utah Jazz @ Golden State Warriors,0.221,Clean,"fatigue load, volatile teams",0.742,0.658,0.487,87.0,54.2,10.83,8.92,35,33,True
22500493,2026-01-03 00:00:00+00:00,Boston Celtics @ LA Clippers,0.158,Clean,volatile teams,0.322,0.882,0.11,44.3,47.9,12.19,14.26,33,33,True
22500494,2026-01-04 00:00:00+00:00,Detroit Pistons @ Cleveland Cavaliers,0.147,Clean,volatile teams,0.29,0.745,0.246,50.6,38.4,9.9,12.45,36,34,True
22500495,2026-01-04 00:00:00+00:00,Indiana Pacers @ Orlando Magic,0.136,Clean,stable conditions,0.556,0.249,0.355,57.8,57.8,6.18,1.29,35,35,True
22500496,2026-01-04 00:00:00+00:00,Denver Nuggets @ Brooklyn Nets,0.18,Clean,volatile teams,0.385,0.856,0.335,44.3,54.2,17.8,10.67,32,34,True
22500497,2026-01-04 00:00:00+00:00,New Orleans Pelicans @ Miami Heat,0.187,Clean,volatile teams,0.584,0.607,0.432,64.2,54.2,12.59,5.61,35,36,True
22500498,2026-01-04 00:00:00+00:00,Minnesota Timberwolves @ Washington Wizards,0.251,Clean,"fatigue load, volatile teams",0.893,0.912,0.165,71.1,78.2,12.41,14.95,33,35,True
22500499,2026-01-04 00:00:00+00:00,Oklahoma City Thunder @ Phoenix Suns,0.209,Clean,volatile teams,0.59,0.754,0.482,44.3,74.7,9.93,12.7,34,35,True
22500500,2026-01-04 00:00:00+00:00,Milwaukee Bucks @ Sacramento Kings,0.203,Clean,fatigue load,0.725,0.537,0.47,74.7,57.8,5.35,10.75,35,35,True
22500501,2026-01-04 00:00:00+00:00,Memphis Grizzlies @ Los Angeles Lakers,0.135,Clean,volatile teams,0.223,0.732,0.249,38.0,44.3,8.69,13.27,32,34,True
22500502,2026-01-05 00:00:00+00:00,New York Knicks @ Detroit Pistons,0.223,Clean,"fatigue load, volatile teams",0.789,0.717,0.318,64.2,74.7,13.22,8.29,35,36,True
22500503,2026-01-05 00:00:00+00:00,Chicago Bulls @ Boston Celtics,0.229,Clean,"fatigue load, volatile teams",0.698,0.833,0.405,51.5,78.3,13.56,11.43,34,35,True
22500504,2026-01-05 00:00:00+00:00,Atlanta Hawks @ Toronto Raptors,0.189,Clean,volatile teams,0.554,0.711,0.337,44.3,71.1,10.7,10.64,36,37,True
22500505,2026-01-05 00:00:00+00:00,Phoenix Suns @ Houston Rockets,0.239,Clean,"fatigue load, volatile teams, stability mismatch",0.643,0.785,0.76,44.3,100.0,16.17,8.55,32,35,True
22500506,2026-01-05 00:00:00+00:00,Charlotte Hornets @ Oklahoma City Thunder,0.264,Clean,"fatigue load, volatile teams",0.947,0.866,0.32,100.0,74.7,13.05,12.92,36,35,True
22500507,2026-01-05 00:00:00+00:00,Denver Nuggets @ Philadelphia 76ers,0.213,Clean,"fatigue load, volatile teams",0.643,0.678,0.568,44.3,94.0,9.31,11.04,33,35,True
22500508,2026-01-05 00:00:00+00:00,Golden State Warriors @ LA Clippers,0.206,Clean,volatile teams,0.59,0.746,0.455,44.3,74.7,12.23,10.16,34,36,True
22500509,2026-01-05 00:00:00+00:00,Utah Jazz @ Portland Trail Blazers,0.219,Clean,"fatigue load, volatile teams",0.742,0.632,0.503,84.6,54.2,10.96,8.0,36,34,True
22500510,2026-01-06 00:00:00+00:00,Cleveland Cavaliers @ Indiana Pacers,0.154,Clean,stable conditions,0.484,0.363,0.59,57.8,50.6,1.24,9.66,36,37,True
22500511,2026-01-06 00:00:00+00:00,Orlando Magic @ Washington Wizards,0.158,Clean,volatile teams,0.448,0.647,0.223,50.6,54.2,11.88,7.54,34,36,True
22500512,2026-01-06 00:00:00+00:00,San Antonio Spurs @ Memphis Grizzlies,0.174,Clean,volatile teams,0.385,0.879,0.206,51.5,47.0,11.36,16.3,35,36,True
22500513,2026-01-06 00:00:00+00:00,Miami Heat @ Minnesota Timberwolves,0.189,Clean,volatile teams,0.556,0.879,0.045,57.8,57.8,13.9,12.46,36,36,True
22500514,2026-01-06 00:00:00+00:00,Los Angeles Lakers @ New Orleans Pelicans,0.134,Clean,stable conditions,0.457,0.393,0.299,54.2,51.5,3.6,8.18,37,33,True
22500515,2026-01-06 00:00:00+00:00,Dallas Mavericks @ Sacramento Kings,0.151,Clean,stability mismatch,0.411,0.42,0.605,71.1,29.5,5.35,7.24,36,36,True
22500516,2026-01-07 00:00:00+00:00,Toronto Raptors @ Charlotte Hornets,0.208,Clean,volatile teams,0.599,0.79,0.391,72.0,47.9,13.16,10.53,36,37,True
22500517,2026-01-07 00:00:00+00:00,Chicago Bulls @ Detroit Pistons,0.209,Clean,volatile teams,0.59,0.769,0.468,44.3,74.7,12.75,10.31,36,36,True
22500518,2026-01-07 00:00:00+00:00,Washington Wizards @ Philadelphia 76ers,0.22,Clean,"fatigue load, volatile teams, stability mismatch",0.643,0.692,0.637,44.3,87.0,8.63,12.14,34,35,True
22500519,2026-01-07 00:00:00+00:00,New Orleans Pelicans @ Atlanta Hawks,0.24,Clean,"fatigue load, stability mismatch",0.947,0.418,0.73,74.7,97.0,10.23,2.32,38,38,True
22500520,2026-01-07 00:00:00+00:00,Denver Nuggets @ Boston Celtics,0.192,Clean,volatile teams,0.554,0.678,0.448,44.3,71.1,11.59,8.74,35,36,True
22500521,2026-01-07 00:00:00+00:00,Orlando Magic @ Brooklyn Nets,0.224,Clean,"volatile teams, stability mismatch",0.529,0.755,0.843,32.9,87.0,17.88,7.65,33,37,True
22500522,2026-01-07 00:00:00+00:00,LA Clippers @ New York Knicks,0.208,Clean,"fatigue load, volatile teams",0.662,0.666,0.465,74.7,51.5,7.83,12.15,37,35,True
22500523,2026-01-07 00:00:00+00:00,Los Angeles Lakers @ San Antonio Spurs,0.263,Clean,"fatigue load, volatile teams, stability mismatch",0.872,0.755,0.657,97.0,67.2,15.54,7.66,37,34,True
22500524,2026-01-07 00:00:00+00:00,Phoenix Suns @ Memphis Grizzlies,0.201,Clean,"fatigue load, volatile teams",0.719,0.669,0.227,57.2,74.7,9.92,10.14,36,36,True
22500525,2026-01-07 00:00:00+00:00,Utah Jazz @ Oklahoma City Thunder,0.201,Clean,"fatigue load, volatile teams",0.626,0.656,0.46,71.1,51.5,12.47,7.22,37,35,True
22500526,2026-01-07 00:00:00+00:00,Milwaukee Bucks @ Golden State Warriors,0.187,Clean,volatile teams,0.531,0.651,0.472,74.7,38.4,10.01,9.53,37,36,True
22500527,2026-01-07 00:00:00+00:00,Houston Rockets @ Portland Trail Blazers,0.22,Clean,"fatigue load, volatile teams",0.626,0.865,0.377,71.1,51.5,10.96,15.06,37,33,True
22500528,2026-01-08 00:00:00+00:00,Indiana Pacers @ Charlotte Hornets,0.23,Clean,"fatigue load, stability mismatch",0.742,0.499,0.91,87.0,54.2,13.1,1.88,37,37,True
22500530,2026-01-08 00:00:00+00:00,Cleveland Cavaliers @ Minnesota Timberwolves,0.171,Clean,volatile teams,0.448,0.731,0.272,50.6,54.2,13.98,7.94,37,38,True
22500531,2026-01-08 00:00:00+00:00,Dallas Mavericks @ Utah Jazz,0.192,Clean,fatigue load,0.679,0.479,0.51,100.0,47.9,7.28,7.09,36,37,True
22500532,2026-01-09 00:00:00+00:00,Toronto Raptors @ Boston Celtics,0.157,Clean,volatile teams,0.448,0.726,0.073,50.6,54.2,11.27,10.52,36,38,True
22500533,2026-01-09 00:00:00+00:00,Philadelphia 76ers @ Orlando Magic,0.204,Clean,fatigue load,0.778,0.556,0.338,84.6,57.8,8.38,8.31,38,35,True
22500534,2026-01-09 00:00:00+00:00,New Orleans Pelicans @ Washington Wizards,0.238,Clean,"fatigue load, volatile teams",0.974,0.603,0.327,77.4,81.0,12.24,5.84,36,39,True
22500535,2026-01-09 00:00:00+00:00,LA Clippers @ Brooklyn Nets,0.148,Clean,volatile teams,0.349,0.768,0.085,44.3,50.6,11.61,11.43,34,36,True
22500536,2026-01-09 00:00:00+00:00,Oklahoma City Thunder @ Memphis Grizzlies,0.223,Clean,"fatigue load, volatile teams",0.858,0.69,0.212,71.1,74.7,8.22,12.47,37,38,True
22500537,2026-01-09 00:00:00+00:00,Atlanta Hawks @ Denver Nuggets,0.246,Clean,"fatigue load, volatile teams",0.983,0.697,0.264,78.3,84.6,8.08,12.82,37,39,True
22500538,2026-01-09 00:00:00+00:00,New York Knicks @ Phoenix Suns,0.226,Clean,fatigue load,0.983,0.591,0.139,84.6,78.3,9.55,8.18,37,38,True
22500539,2026-01-09 00:00:00+00:00,Sacramento Kings @ Golden State Warriors,0.189,Clean,stability mismatch,0.549,0.559,0.618,71.1,43.8,11.36,5.42,38,37,True
22500540,2026-01-09 00:00:00+00:00,Houston Rockets @ Portland Trail Blazers,0.226,Clean,"fatigue load, volatile teams",0.617,0.826,0.562,77.4,44.3,10.19,14.58,38,34,True
22500541,2026-01-09 00:00:00+00:00,Milwaukee Bucks @ Los Angeles Lakers,0.189,Clean,fatigue load,0.662,0.592,0.309,72.0,54.2,7.9,9.87,35,37,True
22500542,2026-01-10 00:00:00+00:00,Minnesota Timberwolves @ Cleveland Cavaliers,0.225,Clean,"fatigue load, volatile teams",0.689,0.765,0.486,54.2,74.7,8.31,14.64,39,38,True
22500543,2026-01-10 00:00:00+00:00,Miami Heat @ Indiana Pacers,0.195,Clean,"fatigue load, volatile teams",0.653,0.676,0.276,54.2,71.1,9.32,10.97,38,38,True
22500544,2026-01-10 00:00:00+00:00,LA Clippers @ Detroit Pistons,0.222,Clean,volatile teams,0.584,0.819,0.59,38.4,97.0,13.62,10.94,37,37,True
22500545,2026-01-10 00:00:00+00:00,San Antonio Spurs @ Boston Celtics,0.246,Clean,"fatigue load, volatile teams, stability mismatch",0.701,0.861,0.611,87.0,50.1,10.82,15.57,37,38,True
