game_id,game_date,team_id,team_name,opponent_id,opponent_name,home_away,actual_margin,current_city,previous_city,games_last_7,games_last_14,density_score,days_since_last_game,travel_miles,travel_load,fatigue_index,fatigue_tier,expected_margin,pve,base_form_diff,win_diff,home_away_adj,fatigue_adj,expected_raw,expected_total,momentum_unit,rpmi_short,rpmi_long,rpmi_accel,rpmi_delta,pve_volatility,consistency,consistency_win,consistency_loss,games_played,games_in_window,avg_pve_window,wins_window,losses_window,win_rate_window
22500014,2026-01-19 00:00:00+00:00,1610612749,Milwaukee Bucks,1610612737,Atlanta Hawks,A,2,Atlanta,San Antonio,2,5,18.8,4,878.0,3,20.0,Low,-8.8,10.8,-5.13,-1.0,-4.5,-0.6,-11.23,-8.8,1.7931990970835008,,,,1.3,7.84,0.657,0.68,0.74,42.0,10.0,2.88,5.0,5.0,0.5
22500625,2026-01-21 00:00:00+00:00,1610612749,Milwaukee Bucks,1610612760,Oklahoma City Thunder,H,-20,Milwaukee,Atlanta,2,6,25.8,2,669.3,2,30.4,Elevated,-8.49,-0.86,-12.57,-1.6,4.5,-0.91,-10.58,-8.49,-1.085788606697262,,,,-0.46,7.38,0.67,0.663,0.757,43.0,10.0,1.67,4.0,6.0,0.4
22500640,2026-01-23 00:00:00+00:00,1610612749,Milwaukee Bucks,1610612743,Denver Nuggets,H,-2,Milwaukee,Milwaukee,2,6,25.8,2,0.0,1,26.8,Low,-3.04,0.31,-5.8,-1.0,4.5,-0.8,-3.1,-3.04,-0.2845012411723901,,,,-0.09,5.97,0.715,0.663,0.885,44.0,10.0,2.86,4.0,6.0,0.4
22500089,2025-10-22 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612757,Portland Trail Blazers,A,4,Portland,,0,0,10.0,5,,0,5.0,Low,-4.43,8.43,0.0,0.0,-4.5,-0.15,-4.65,-4.43,1.6873947927373407,,,,,,,,,1.0,,,,,
22500019,2025-10-24 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612747,Los Angeles Lakers,A,-18,Los Angeles,Portland,1,1,10.0,2,827.1,3,19.8,Low,10.15,-7.04,14.0,6.0,-4.5,-0.59,14.91,10.15,-1.6069005989451326,,,,,,,,,2.0,,,,,
22500110,2025-10-26 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612754,Indiana Pacers,H,4,Minneapolis,Los Angeles,2,2,10.0,2,1522.4,3,19.8,Low,10.29,-6.29,8.5,3.0,4.5,-0.59,15.41,10.29,0.4426367464121855,,,,,,,,,3.0,,,,,
22500008,2025-10-27 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612743,Denver Nuggets,H,-13,Minneapolis,Minneapolis,3,3,29.5,1,0.0,1,41.5,Elevated,-6.36,-6.64,-11.33,1.0,4.5,-1.24,-7.08,-6.36,-1.5810192378024424,,,,-0.88,,,,,4.0,,,,,
22500136,2025-10-29 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612747,Los Angeles Lakers,H,-1,Minneapolis,Minneapolis,4,4,52.2,2,0.0,1,50.6,High,-2.96,1.96,-6.0,0.0,4.5,-1.52,-3.02,-2.96,-0.2023125301058965,,,,0.36,,,,,5.0,,,,,
22500143,2025-11-01 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612766,Charlotte Hornets,A,17,Charlotte,Minneapolis,3,5,38.2,3,939.3,3,39.2,Elevated,-8.23,25.23,-4.4,0.0,-4.5,-1.18,-10.08,-8.23,1.9872122452385084,,,,1.21,,,,,6.0,,,,,
22500156,2025-11-03 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612751,Brooklyn Nets,A,16,Brooklyn,Charlotte,3,6,45.2,2,530.7,2,47.9,Elevated,8.95,7.05,14.5,3.0,-4.5,-1.44,11.56,8.95,1.6075318872684417,,,,0.77,,,,,7.0,,,,,
22500175,2025-11-05 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612752,New York Knicks,A,-23,New York,Brooklyn,3,7,52.2,2,4.8,1,50.6,High,-6.62,-4.09,-1.43,0.0,-4.5,-1.52,-7.45,-6.62,-1.3876232615465276,,,,-1.26,,,,,8.0,,,,,
22500036,2025-11-07 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612762,Utah Jazz,H,40,Minneapolis,New York,3,7,52.2,2,1016.5,3,57.8,High,5.36,34.64,2.25,0.75,4.5,-1.73,5.77,5.36,1.9980420011034257,,,,0.63,,,,,9.0,,,,,
22500197,2025-11-09 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612758,Sacramento Kings,A,27,Sacramento,Minneapolis,3,7,52.2,2,1511.1,3,57.8,High,4.34,22.66,9.44,1.33,-4.5,-1.73,4.54,4.34,1.978710781072308,,,,0.62,14.31,0.512,0.525,0.807,10.0,10.0,7.59,6.0,4.0,0.6
22500205,2025-11-10 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612762,Utah Jazz,A,7,Salt Lake City,Sacramento,4,7,75.0,1,532.1,2,97.0,Critical,6.65,0.35,13.3,1.6,-4.5,-2.91,7.49,6.65,1.0349857153327795,,,,0.09,14.47,0.509,0.507,0.807,11.0,10.0,6.78,6.0,4.0,0.6
22500044,2025-11-14 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612758,Sacramento Kings,H,14,Minneapolis,Salt Lake City,3,6,45.2,4,984.4,3,37.2,Elevated,11.42,2.58,16.54,2.32,4.5,-1.12,22.24,11.42,1.2524239156700456,,,,-0.21,13.82,0.52,0.516,0.806,12.0,10.0,7.74,7.0,3.0,0.7
22500232,2025-11-15 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612743,Denver Nuggets,H,-11,Minneapolis,Minneapolis,3,7,52.2,1,0.0,1,64.2,High,-5.17,-5.83,-7.2,-0.91,4.5,-1.93,-5.53,-5.17,-1.5248424721060954,,,,-1.47,13.78,0.521,0.54,0.817,13.0,10.0,7.79,6.0,4.0,0.6
22500246,2025-11-17 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612742,Dallas Mavericks,H,24,Minneapolis,Minneapolis,3,7,52.2,2,0.0,1,50.6,High,10.32,13.68,10.56,1.98,4.5,-1.52,15.52,10.32,1.8782355914938664,,,,0.81,12.97,0.536,0.559,0.818,14.0,10.0,9.82,7.0,3.0,0.7
22500259,2025-11-19 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612764,Washington Wizards,H,11,Minneapolis,Minneapolis,3,7,52.2,2,0.0,1,50.6,High,11.82,-0.82,22.98,3.4,4.5,-1.52,29.36,11.82,0.9181832963552368,,,,0.19,13.17,0.533,0.55,,15.0,10.0,9.55,8.0,2.0,0.8
22500053,2025-11-21 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612756,Phoenix Suns,A,-1,Phoenix,Minneapolis,4,7,75.0,2,1278.1,3,78.3,Critical,-4.88,3.88,1.27,0.4,-4.5,-2.35,-5.18,-4.88,-0.1083977051131034,,,,-0.27,12.14,0.553,0.552,0.78,16.0,10.0,7.41,7.0,3.0,0.7
22500292,2025-11-24 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612758,Sacramento Kings,A,-5,Sacramento,Phoenix,3,6,45.2,3,634.7,2,41.5,Elevated,10.69,-15.69,20.58,2.28,-4.5,-1.24,17.12,10.69,-1.9168665516973475,,,,-1.4,13.99,0.517,0.535,0.683,17.0,10.0,5.14,6.0,4.0,0.6
22500064,2025-11-26 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612760,Oklahoma City Thunder,A,-8,Oklahoma City,Sacramento,3,6,45.2,2,1336.6,3,51.5,High,-10.18,2.18,-7.28,-1.67,-4.5,-1.54,-14.99,-10.18,-0.1914296346530641,,,,0.09,13.7,0.523,0.535,0.659,18.0,10.0,5.76,6.0,4.0,0.6
22500293,2025-11-29 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612738,Boston Celtics,H,4,Minneapolis,Oklahoma City,2,6,25.8,3,694.2,2,26.4,Low,4.19,-0.19,0.83,-0.17,4.5,-0.79,4.37,4.19,0.981002286003235,,,,0.86,9.78,0.605,0.63,0.659,19.0,10.0,2.28,6.0,4.0,0.6
22500306,2025-11-30 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612759,San Antonio Spurs,H,13,Minneapolis,Minneapolis,3,6,45.2,1,0.0,1,57.2,High,2.23,10.77,0.31,-0.83,4.5,-1.72,2.26,2.23,1.79208394122996,,,,1.08,7.74,0.66,0.725,0.659,20.0,10.0,1.09,6.0,4.0,0.6
22500321,2025-12-02 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612740,New Orleans Pelicans,A,7,New Orleans,Minneapolis,3,6,45.2,2,1053.0,3,51.5,High,8.6,-1.6,13.85,3.0,-4.5,-1.54,10.81,8.6,0.8413514957025011,,,,-0.01,7.78,0.659,0.715,0.659,21.0,10.0,0.9,6.0,4.0,0.6
22500337,2025-12-04 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612740,New Orleans Pelicans,A,9,New Orleans,New Orleans,3,6,45.2,2,0.0,1,44.3,Elevated,7.83,1.17,12.14,3.05,-4.5,-1.33,9.36,7.83,1.1164690361562208,,,,-0.04,7.76,0.659,0.713,0.659,22.0,10.0,0.76,6.0,4.0,0.6
22500355,2025-12-06 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612746,LA Clippers,H,3,Minneapolis,New Orleans,4,6,68.0,2,1053.0,3,72.0,Critical,9.75,-6.75,8.94,2.32,4.5,-2.16,13.6,9.75,0.4117407436018946,,,,-0.42,7.84,0.657,0.691,0.629,23.0,10.0,0.66,7.0,3.0,0.7
22500365,2025-12-08 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612756,Phoenix Suns,H,-3,Minneapolis,Minneapolis,3,7,52.2,2,0.0,1,50.6,High,4.53,-7.53,0.89,0.89,4.5,-1.52,4.77,4.53,-1.636935300661385,,,,-1.22,6.84,0.687,0.741,0.655,24.0,10.0,-1.46,6.0,4.0,0.6
22501215,2025-12-12 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612744,Golden State Warriors,A,7,San Francisco,Minneapolis,2,6,25.8,4,1579.5,3,24.6,Low,-4.11,11.11,0.21,0.75,-4.5,-0.74,-4.28,-4.11,1.8044155909634056,,,,0.93,7.82,0.657,0.698,0.655,25.0,10.0,-0.26,6.0,4.0,0.6
22501220,2025-12-14 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612758,Sacramento Kings,H,14,Minneapolis,San Francisco,2,6,25.8,2,1579.5,3,34.0,Elevated,11.48,2.52,16.04,3.36,4.5,-1.02,22.88,11.48,1.2467977691392305,,,,0.52,7.75,0.659,0.714,0.673,26.0,10.0,-0.4,7.0,3.0,0.7
22500368,2025-12-17 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612763,Memphis Grizzlies,H,-6,Minneapolis,Minneapolis,2,5,18.8,3,0.0,1,17.8,Low,9.13,-15.13,6.29,1.73,4.5,-0.53,11.99,9.13,-1.9074699894646343,,,,-1.19,7.65,0.662,0.714,0.679,27.0,10.0,-0.35,7.0,3.0,0.7
22500385,2025-12-19 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612760,Oklahoma City Thunder,H,5,Minneapolis,Minneapolis,3,5,38.2,2,0.0,1,38.0,Elevated,-8.23,13.23,-11.89,-1.56,4.5,-1.14,-10.08,-8.23,1.867528048506645,,,,0.75,8.66,0.634,0.692,,28.0,10.0,0.76,8.0,2.0,0.8
22500400,2025-12-21 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612749,Milwaukee Bucks,H,3,Minneapolis,Minneapolis,3,5,38.2,2,0.0,1,38.0,Elevated,11.95,-8.95,30.39,3.86,4.5,-1.14,37.61,11.95,0.2861454469601616,,,,-0.06,9.14,0.621,0.657,,29.0,10.0,-0.12,8.0,2.0,0.8
22500416,2025-12-23 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612752,New York Knicks,H,11,Minneapolis,Minneapolis,3,5,38.2,2,0.0,1,38.0,Elevated,0.12,10.88,-4.9,1.66,4.5,-1.14,0.12,0.12,1.796147009482434,,,,0.85,9.16,0.621,0.656,,30.0,10.0,-0.11,8.0,2.0,0.8
22500013,2025-12-25 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612743,Denver Nuggets,A,-4,Denver,Minneapolis,3,6,45.2,2,698.5,2,47.9,Elevated,0.1,-4.1,5.03,1.0,-4.5,-1.44,0.1,0.1,-1.388472680216061,,,,-1.35,9.23,0.619,0.646,0.765,31.0,10.0,-0.36,7.0,3.0,0.7
22500439,2025-12-27 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612751,Brooklyn Nets,H,-16,Minneapolis,Denver,3,6,45.2,2,698.5,2,47.9,Elevated,9.25,-6.31,8.14,1.07,4.5,-1.44,12.28,9.25,-1.5587404090070571,,,,-0.89,9.38,0.615,0.629,0.783,32.0,10.0,-1.1,6.0,4.0,0.6
22500452,2025-12-29 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612741,Chicago Bulls,A,35,Chicago,Minneapolis,3,6,45.2,2,353.2,2,47.9,Elevated,-0.3,35.3,4.83,0.8,-4.5,-1.44,-0.3,-0.3,1.99828391754607,,,,1.19,14.13,0.515,0.53,0.783,33.0,10.0,3.1,6.0,4.0,0.6
22500463,2025-12-31 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612737,Atlanta Hawks,A,-24,Atlanta,Chicago,3,7,52.2,2,589.0,2,54.2,High,0.54,-6.13,5.87,0.8,-4.5,-1.63,0.54,0.54,-1.546235428032345,,,,-0.62,14.03,0.517,0.53,0.779,34.0,10.0,3.24,6.0,4.0,0.6
22500486,2026-01-03 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612748,Miami Heat,A,10,Miami,Atlanta,3,6,45.2,3,606.0,2,41.5,Elevated,0.55,9.45,5.5,0.8,-4.5,-1.24,0.55,0.55,1.7375110611229534,,,,1.06,13.94,0.518,0.53,0.779,35.0,10.0,3.08,6.0,4.0,0.6
22500498,2026-01-04 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612764,Washington Wizards,A,26,Washington,Miami,3,7,52.2,1,924.8,3,78.2,Critical,4.89,21.11,10.63,1.4,-4.5,-2.35,5.19,4.89,1.9710856001418715,,,,0.62,14.95,0.501,0.53,0.779,36.0,10.0,4.93,6.0,4.0,0.6
22500513,2026-01-06 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612748,Miami Heat,H,28,Minneapolis,Washington,3,7,52.2,2,932.8,3,57.8,High,8.15,19.85,6.17,1.0,4.5,-1.73,9.93,8.15,1.9629523500734012,,,,0.62,13.9,0.519,0.545,0.937,37.0,10.0,8.43,7.0,3.0,0.7
22500530,2026-01-08 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612739,Cleveland Cavaliers,H,9,Minneapolis,Minneapolis,3,7,52.2,2,0.0,1,50.6,High,8.47,0.53,6.57,1.0,4.5,-1.52,10.55,8.47,1.0529504300294077,,,,-0.42,13.98,0.518,0.528,0.937,38.0,10.0,7.16,7.0,3.0,0.7
22500542,2026-01-10 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612739,Cleveland Cavaliers,A,-12,Cleveland,Minneapolis,4,7,75.0,2,630.2,2,74.7,Critical,2.07,-14.07,7.63,1.2,-4.5,-2.24,2.09,2.07,-1.8868553715868672,,,,-1.78,14.64,0.506,0.578,0.798,39.0,10.0,6.65,6.0,4.0,0.6
22500552,2026-01-11 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612759,San Antonio Spurs,H,1,Minneapolis,Cleveland,4,7,75.0,1,630.2,2,97.0,Critical,-3.57,4.57,-4.27,-1.0,4.5,-2.91,-3.68,-3.57,1.4276359771927318,,,,0.53,14.58,0.507,0.562,0.798,40.0,10.0,6.02,6.0,4.0,0.6
22500566,2026-01-13 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612749,Milwaukee Bucks,A,33,Milwaukee,Minneapolis,4,7,75.0,2,297.9,1,71.1,Critical,-0.6,33.6,5.03,1.0,-4.5,-2.13,-0.6,-0.6,1.997589831532442,,,,0.9,16.25,0.48,0.543,0.802,41.0,10.0,9.79,7.0,3.0,0.7
22500591,2026-01-16 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612745,Houston Rockets,A,-5,Houston,Milwaukee,3,7,52.2,3,1006.5,3,50.1,High,0.9,-5.9,5.9,1.0,-4.5,-1.5,0.9,0.9,-1.5298956075275294,,,,-1.02,16.21,0.481,0.543,0.798,42.0,10.0,9.83,7.0,3.0,0.7
22500598,2026-01-17 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612759,San Antonio Spurs,A,-3,San Antonio,Houston,4,8,82.0,1,186.1,1,94.0,Critical,-9.35,5.0,-4.2,-1.0,-4.5,-2.82,-12.52,-9.35,-0.0550813375962908,,,,-0.34,13.83,0.52,0.572,0.689,43.0,10.0,6.8,6.0,4.0,0.6
22500616,2026-01-20 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612762,Utah Jazz,A,-5,Salt Lake City,San Antonio,3,7,52.2,3,1089.8,3,50.1,High,4.87,-9.87,9.97,1.2,-4.5,-1.5,5.16,4.87,-1.7560802080538698,,,,-0.95,14.22,0.513,0.572,0.679,44.0,10.0,6.43,6.0,4.0,0.6
22500631,2026-01-22 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612741,Chicago Bulls,H,-5,Minneapolis,Salt Lake City,3,7,52.2,2,984.4,3,57.8,High,6.95,-11.95,4.57,0.6,4.5,-1.73,7.93,6.95,-1.8321231362048835,,,,-0.36,15.18,0.497,0.555,0.69,45.0,10.0,4.29,5.0,5.0,0.5
22500080,2025-10-22 00:00:00+00:00,1610612751,Brooklyn Nets,1610612766,Charlotte Hornets,A,-19,Charlotte,,0,0,10.0,5,,0,5.0,Low,-4.43,-3.64,0.0,0.0,-4.5,-0.15,-4.65,-4.43,-1.3487324660048765,,,,,,,,,1.0,,,,,
22500091,2025-10-24 00:00:00+00:00,1610612751,Brooklyn Nets,1610612739,Cleveland Cavaliers,H,-7,Brooklyn,Charlotte,1,1,10.0,2,530.7,2,16.2,Low,-6.29,-0.21,-11.0,0.0,4.5,-0.49,-6.99,-6.29,-1.0209969135444497,,,,,,,,,2.0,,,,,
22500105,2025-10-26 00:00:00+00:00,1610612751,Brooklyn Nets,1610612759,San Antonio Spurs,A,-11,San Antonio,Brooklyn,2,2,10.0,2,1579.3,3,19.8,Low,-11.98,0.29,-31.5,-6.0,-4.5,-0.59,-42.59,-11.98,-0.2855010161228775,,,,,,,,,3.0,,,,,
22500116,2025-10-27 00:00:00+00:00,1610612751,Brooklyn Nets,1610612745,Houston Rockets,A,-28,Houston,San Antonio,3,3,29.5,1,186.1,1,41.5,Elevated,-10.34,-1.32,-9.83,0.0,-4.5,-1.24,-15.58,-10.34,-1.131238649865963,,,,-0.12,,,,,4.0,,,,,
22500130,2025-10-29 00:00:00+00:00,1610612751,Brooklyn Nets,1610612737,Atlanta Hawks,H,-5,Brooklyn,Houston,4,4,52.2,2,1418.2,3,57.8,High,-5.13,0.04,-6.75,-1.5,4.5,-1.73,-5.48,-5.13,-0.2980000026666624,,,,0.26,,,,,5.0,,,,,
22500149,2025-11-02 00:00:00+00:00,1610612751,Brooklyn Nets,1610612755,Philadelphia 76ers,H,-24,Brooklyn,Brooklyn,3,5,38.2,4,0.0,1,27.4,Low,-11.08,-0.97,-18.2,-4.8,4.5,-0.82,-19.32,-11.08,-1.096696916301388,,,,-0.27,,,,,6.0,,,,,
22500156,2025-11-03 00:00:00+00:00,1610612751,Brooklyn Nets,1610612750,Minnesota Timberwolves,H,-16,Brooklyn,Brooklyn,3,6,45.2,1,0.0,1,57.2,High,-10.1,-0.44,-14.5,-3.0,4.5,-1.72,-14.72,-10.1,-1.0439716273049455,,,,-0.1,,,,,7.0,,,,,
22500173,2025-11-05 00:00:00+00:00,1610612751,Brooklyn Nets,1610612754,Indiana Pacers,A,9,Indianapolis,Brooklyn,3,7,52.2,2,645.2,2,54.2,High,-10.17,19.17,-8.0,-0.86,-4.5,-1.63,-14.98,-10.17,1.957669411009328,,,,1.39,,,,,8.0,,,,,
22500031,2025-11-07 00:00:00+00:00,1610612751,Brooklyn Nets,1610612765,Detroit Pistons,H,-18,Brooklyn,Indianapolis,3,7,52.2,2,645.2,2,54.2,High,-10.84,-0.54,-17.0,-3.75,4.5,-1.63,-17.88,-10.84,-1.0539475731498291,,,,-0.5,,,,,9.0,,,,,
22500192,2025-11-09 00:00:00+00:00,1610612751,Brooklyn Nets,1610612752,New York Knicks,A,-36,New York,Brooklyn,4,7,75.0,2,4.8,1,71.1,Critical,-11.78,-1.82,-18.47,-3.08,-4.5,-2.13,-28.19,-11.78,-1.18001675045776,,,,-0.57,6.13,0.71,,0.93,10.0,10.0,1.06,1.0,9.0,0.1
22500207,2025-11-11 00:00:00+00:00,1610612751,Brooklyn Nets,1610612761,Toronto Raptors,H,-10,Brooklyn,New York,3,6,45.2,2,4.8,1,44.3,Elevated,-10.65,0.2,-17.7,-2.4,4.5,-1.33,-16.93,-10.65,-0.2900003333200005,,,,-0.09,5.94,0.716,,0.957,11.0,10.0,1.44,1.0,9.0,0.1
22500040,2025-11-14 00:00:00+00:00,1610612751,Brooklyn Nets,1610612753,Orlando Magic,A,-7,Orlando,Brooklyn,3,6,45.2,3,938.0,3,44.6,Elevated,-11.62,1.39,-16.5,-2.45,-4.5,-1.34,-24.79,-11.62,-0.2306116850100211,,,,0.3,5.92,0.717,,0.943,12.0,10.0,1.6,1.0,9.0,0.1
22500235,2025-11-16 00:00:00+00:00,1610612751,Brooklyn Nets,1610612764,Washington Wizards,A,23,Washington,Orlando,3,7,52.2,2,758.1,2,54.2,High,-4.04,27.04,1.92,0.0,-4.5,-1.63,-4.21,-4.04,1.991078787435548,,,,1.28,9.61,0.609,,0.941,13.0,10.0,4.28,2.0,8.0,0.2
22500250,2025-11-18 00:00:00+00:00,1610612751,Brooklyn Nets,1610612738,Boston Celtics,H,-14,Brooklyn,Washington,3,6,45.2,2,203.3,1,44.3,Elevated,-10.16,-1.15,-16.03,-2.08,4.5,-1.33,-14.94,-10.16,-1.114495709197111,,,,-0.8,9.6,0.61,,0.943,14.0,10.0,4.29,2.0,8.0,0.2
22500049,2025-11-21 00:00:00+00:00,1610612751,Brooklyn Nets,1610612738,Boston Celtics,A,8,Boston,Brooklyn,3,6,45.2,3,190.4,1,38.4,Elevated,-11.62,19.62,-16.84,-2.34,-4.5,-1.15,-24.84,-11.62,1.9612421505487416,,,,0.87,10.49,0.588,0.806,0.94,15.0,10.0,6.25,3.0,7.0,0.3
22500279,2025-11-23 00:00:00+00:00,1610612751,Brooklyn Nets,1610612761,Toronto Raptors,A,-10,Toronto,Boston,3,6,45.2,2,429.2,2,47.9,Elevated,-11.63,0.49,-16.21,-2.84,-4.5,-1.44,-24.99,-11.63,-0.2755049008649723,,,,-0.61,10.4,0.591,0.806,0.938,16.0,10.0,6.4,3.0,7.0,0.3
22500285,2025-11-24 00:00:00+00:00,1610612751,Brooklyn Nets,1610612752,New York Knicks,H,-13,Brooklyn,Toronto,3,6,45.2,1,344.0,2,67.2,High,-9.98,-0.91,-14.4,-2.4,4.5,-2.02,-14.32,-9.98,-1.090749638929985,,,,-0.64,10.43,0.59,0.806,0.937,17.0,10.0,6.35,3.0,7.0,0.3
22500070,2025-11-28 00:00:00+00:00,1610612751,Brooklyn Nets,1610612755,Philadelphia 76ers,H,-12,Brooklyn,Brooklyn,3,6,45.2,4,0.0,1,32.0,Elevated,-5.5,-1.95,-7.69,-1.79,4.5,-0.96,-5.94,-5.5,-1.1925653985935756,,,,-0.7,9.74,0.606,,0.932,18.0,10.0,4.24,2.0,8.0,0.2
22500297,2025-11-29 00:00:00+00:00,1610612751,Brooklyn Nets,1610612749,Milwaukee Bucks,A,-17,Milwaukee,Brooklyn,3,6,45.2,1,734.8,2,67.2,High,-9.06,-0.6,-4.81,-0.5,-4.5,-2.02,-11.82,-9.06,-1.0599281035291437,,,,-0.1,9.74,0.606,,0.932,19.0,10.0,4.23,2.0,8.0,0.2
22500312,2025-12-01 00:00:00+00:00,1610612751,Brooklyn Nets,1610612766,Charlotte Hornets,H,13,Brooklyn,Milwaukee,3,6,45.2,2,734.8,2,47.9,Elevated,-2.02,15.02,-4.5,-0.6,4.5,-1.44,-2.04,-2.02,1.9055090133596493,,,,1.51,10.0,0.6,0.752,0.935,20.0,10.0,5.92,3.0,7.0,0.3
22500329,2025-12-03 00:00:00+00:00,1610612751,Brooklyn Nets,1610612741,Chicago Bulls,A,10,Chicago,Brooklyn,3,6,45.2,2,715.3,2,47.9,Elevated,-7.64,17.64,-2.5,-0.6,-4.5,-1.44,-9.04,-7.64,1.9429480801648784,,,,1.03,10.37,0.591,0.77,0.932,21.0,10.0,7.66,4.0,6.0,0.4
22500335,2025-12-04 00:00:00+00:00,1610612751,Brooklyn Nets,1610612762,Utah Jazz,H,-13,Brooklyn,Chicago,4,7,75.0,1,715.3,2,97.0,Critical,6.22,-5.77,5.0,0.3,4.5,-2.91,6.89,6.22,-1.5204815493754014,,,,-1.23,11.0,0.577,0.77,0.883,22.0,10.0,6.94,4.0,6.0,0.4
22500350,2025-12-06 00:00:00+00:00,1610612751,Brooklyn Nets,1610612740,New Orleans Pelicans,H,18,Brooklyn,Brooklyn,4,7,75.0,2,0.0,1,71.1,Critical,0.03,17.97,-2.95,0.61,4.5,-2.13,0.03,0.03,1.9464944537006137,,,,0.59,9.59,0.61,0.901,0.883,23.0,10.0,6.04,4.0,6.0,0.4
22501214,2025-12-12 00:00:00+00:00,1610612751,Brooklyn Nets,1610612742,Dallas Mavericks,A,-8,Dallas,Brooklyn,1,6,25.8,6,1371.7,3,18.9,Low,-10.18,0.65,-8.07,-1.86,-4.5,-0.57,-15.0,-10.18,-0.2675114378758551,,,,-0.53,9.47,0.613,0.901,0.874,24.0,10.0,6.22,4.0,6.0,0.4
22501219,2025-12-14 00:00:00+00:00,1610612751,Brooklyn Nets,1610612749,Milwaukee Bucks,H,45,Brooklyn,Dallas,1,5,18.8,2,1371.7,3,27.7,Low,-6.02,51.02,-8.79,-1.5,4.5,-0.83,-6.62,-6.02,1.999925958872394,,,,0.98,16.21,0.481,0.503,0.874,25.0,10.0,9.36,4.0,6.0,0.4
22500373,2025-12-18 00:00:00+00:00,1610612751,Brooklyn Nets,1610612748,Miami Heat,H,-11,Brooklyn,Brooklyn,2,4,10.0,4,0.0,1,9.1,Low,7.87,-5.66,3.52,1.68,4.5,-0.27,9.43,7.87,-1.5124156062544918,,,,-1.37,16.64,0.474,0.503,0.858,26.0,10.0,8.74,4.0,6.0,0.4
22500397,2025-12-21 00:00:00+00:00,1610612751,Brooklyn Nets,1610612761,Toronto Raptors,H,15,Brooklyn,Brooklyn,2,3,10.0,3,0.0,1,10.9,Low,-9.15,24.15,-12.69,-3.52,4.5,-0.33,-12.03,-9.15,1.98415351575153,,,,0.95,16.88,0.47,0.531,0.851,27.0,10.0,11.25,5.0,5.0,0.5
22500410,2025-12-23 00:00:00+00:00,1610612751,Brooklyn Nets,1610612755,Philadelphia 76ers,A,8,Philadelphia,Brooklyn,2,4,10.0,2,83.0,1,12.6,Low,8.39,-0.39,14.81,0.44,-4.5,-0.38,10.38,8.39,0.9610197609775084,,,,0.07,16.77,0.472,0.493,0.838,28.0,10.0,11.4,6.0,4.0,0.6
22500439,2025-12-27 00:00:00+00:00,1610612751,Brooklyn Nets,1610612750,Minnesota Timberwolves,A,16,Minneapolis,Philadelphia,2,4,10.0,4,984.9,3,14.3,Low,-9.92,25.92,-8.14,-1.07,-4.5,-0.43,-14.14,-9.92,1.9888514151255905,,,,0.76,16.76,0.472,0.511,0.833,29.0,10.0,14.06,7.0,3.0,0.7
