game_id,game_date,team_id,team_name,opponent_id,opponent_name,home_away,actual_margin,current_city,previous_city,games_last_7,games_last_14,density_score,days_since_last_game,travel_miles,travel_load,fatigue_index,fatigue_tier,expected_margin,pve,base_form_diff,win_diff,home_away_adj,fatigue_adj,expected_raw,expected_total
22500280,2025-11-23 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612757,Portland Trail Blazers,H,27,Oklahoma City,Salt Lake City,3,7,52.2,2,862.2,3,57.8,High,11.59,15.41,18.74,2.88,4.5,-1.73,24.38,11.59
22500281,2025-11-23 00:00:00+00:00,1610612756,Phoenix Suns,1610612759,San Antonio Spurs,H,9,Phoenix,Phoenix,3,6,45.2,2,0.0,1,44.3,Elevated,0.37,8.63,-2.0,-0.8,4.5,-1.33,0.37,0.37
22500281,2025-11-23 00:00:00+00:00,1610612759,San Antonio Spurs,1610612756,Phoenix Suns,A,-9,Phoenix,San Antonio,3,6,45.2,3,849.5,3,44.6,Elevated,-2.97,-6.03,2.0,0.8,-4.5,-1.34,-3.04,-2.97
22500282,2025-11-23 00:00:00+00:00,1610612747,Los Angeles Lakers,1610612762,Utah Jazz,A,2,Salt Lake City,Los Angeles,1,5,18.8,5,581.0,2,13.4,Low,6.56,-4.56,9.87,2.4,-4.5,-0.4,7.36,6.56
22500282,2025-11-23 00:00:00+00:00,1610612762,Utah Jazz,1610612747,Los Angeles Lakers,H,-2,Salt Lake City,Salt Lake City,3,6,45.2,2,0.0,1,44.3,Elevated,-7.68,1.5,-9.87,-2.4,4.5,-1.33,-9.1,-7.68
22500283,2025-11-24 00:00:00+00:00,1610612754,Indiana Pacers,1610612765,Detroit Pistons,H,-5,Indianapolis,Cleveland,3,6,45.2,3,263.0,1,38.4,Elevated,-11.25,1.5,-19.55,-4.39,4.5,-1.15,-20.6,-11.25
22500283,2025-11-24 00:00:00+00:00,1610612765,Detroit Pistons,1610612754,Indiana Pacers,A,5,Indianapolis,Milwaukee,3,6,45.2,2,244.4,1,44.3,Elevated,10.88,-5.88,19.55,4.39,-4.5,-1.33,18.12,10.88
22500284,2025-11-24 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612761,Toronto Raptors,A,-11,Toronto,Cleveland,4,8,82.0,1,189.2,1,94.0,Critical,-6.81,-4.19,-0.32,-0.08,-4.5,-2.82,-7.72,-6.81
22500284,2025-11-24 00:00:00+00:00,1610612761,Toronto Raptors,1610612739,Cleveland Cavaliers,H,11,Toronto,Toronto,4,7,75.0,1,0.0,1,87.0,Critical,2.27,8.73,0.32,0.08,4.5,-2.61,2.29,2.27
22500285,2025-11-24 00:00:00+00:00,1610612751,Brooklyn Nets,1610612752,New York Knicks,H,-13,Brooklyn,Toronto,3,6,45.2,1,344.0,2,67.2,High,-9.98,-0.91,-14.4,-2.4,4.5,-2.02,-14.32,-9.98
22500285,2025-11-24 00:00:00+00:00,1610612752,New York Knicks,1610612751,Brooklyn Nets,A,13,Brooklyn,Orlando,3,6,45.2,2,938.0,3,51.5,High,8.57,4.43,14.4,2.4,-4.5,-1.54,10.75,8.57
22500286,2025-11-24 00:00:00+00:00,1610612742,Dallas Mavericks,1610612748,Miami Heat,A,-4,Miami,Dallas,4,8,82.0,2,1110.8,3,84.6,Critical,-11.3,1.5,-11.52,-2.5,-4.5,-2.54,-21.06,-11.3
22500286,2025-11-24 00:00:00+00:00,1610612748,Miami Heat,1610612742,Dallas Mavericks,H,4,Miami,Philadelphia,4,7,75.0,1,1017.6,3,100.0,Critical,10.32,-6.32,11.52,2.5,4.5,-3.0,15.52,10.32
22500287,2025-11-24 00:00:00+00:00,1610612743,Denver Nuggets,1610612763,Memphis Grizzlies,A,10,Memphis,Denver,4,7,75.0,2,878.8,3,78.3,Critical,8.23,1.77,14.43,2.5,-4.5,-2.35,10.08,8.23
22500287,2025-11-24 00:00:00+00:00,1610612763,Memphis Grizzlies,1610612743,Denver Nuggets,H,-10,Memphis,Dallas,3,6,45.2,2,419.8,2,47.9,Elevated,-9.83,-0.05,-14.43,-2.5,4.5,-1.44,-13.86,-9.83
22500288,2025-11-24 00:00:00+00:00,1610612749,Milwaukee Bucks,1610612757,Portland Trail Blazers,H,-12,Milwaukee,Milwaukee,3,7,52.2,2,0.0,1,50.6,High,0.85,-12.85,-1.96,-0.16,4.5,-1.52,0.86,0.85
22500288,2025-11-24 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612749,Milwaukee Bucks,A,12,Milwaukee,Oklahoma City,4,8,82.0,1,732.6,2,100.0,Critical,-5.04,17.04,1.96,0.16,-4.5,-3.0,-5.37,-5.04
22500289,2025-11-24 00:00:00+00:00,1610612740,New Orleans Pelicans,1610612741,Chicago Bulls,H,13,New Orleans,New Orleans,4,8,82.0,2,0.0,1,77.4,Critical,-8.46,21.46,-10.19,-2.52,4.5,-2.32,-10.53,-8.46
22500289,2025-11-24 00:00:00+00:00,1610612741,Chicago Bulls,1610612740,New Orleans Pelicans,A,-13,New Orleans,Chicago,4,7,75.0,2,835.2,3,78.3,Critical,5.43,-18.43,10.19,2.52,-4.5,-2.35,5.86,5.43
22500290,2025-11-24 00:00:00+00:00,1610612745,Houston Rockets,1610612756,Phoenix Suns,A,22,Phoenix,Houston,2,5,18.8,3,1014.7,3,24.0,Low,1.5,20.5,6.0,0.73,-4.5,-0.72,1.51,1.5
22500290,2025-11-24 00:00:00+00:00,1610612756,Phoenix Suns,1610612745,Houston Rockets,H,-22,Phoenix,Phoenix,3,7,52.2,1,0.0,1,64.2,High,-4.0,-4.5,-6.0,-0.73,4.5,-1.93,-4.15,-4.0
22500291,2025-11-24 00:00:00+00:00,1610612744,Golden State Warriors,1610612762,Utah Jazz,H,17,San Francisco,San Francisco,3,7,52.2,3,0.0,1,43.8,Elevated,8.21,8.79,6.16,0.7,4.5,-1.31,10.04,8.21
22500291,2025-11-24 00:00:00+00:00,1610612762,Utah Jazz,1610612744,Golden State Warriors,A,-17,San Francisco,Salt Lake City,3,7,52.2,1,597.6,2,74.2,Critical,-9.74,-0.54,-6.16,-0.7,-4.5,-2.23,-13.58,-9.74
22500292,2025-11-24 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612758,Sacramento Kings,A,-5,Sacramento,Phoenix,3,6,45.2,3,634.7,2,41.5,Elevated,10.69,-15.69,20.58,2.28,-4.5,-1.24,17.12,10.69
22500292,2025-11-24 00:00:00+00:00,1610612758,Sacramento Kings,1610612750,Minnesota Timberwolves,H,5,Sacramento,Denver,3,7,52.2,2,885.9,3,57.8,High,-11.19,16.19,-20.58,-2.28,4.5,-1.73,-20.1,-11.19
22500293,2025-11-29 00:00:00+00:00,1610612738,Boston Celtics,1610612750,Minnesota Timberwolves,A,-4,Minneapolis,Boston,2,5,18.8,3,1121.1,3,24.0,Low,-5.46,1.46,-0.83,0.17,-4.5,-0.72,-5.89,-5.46
22500293,2025-11-29 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612738,Boston Celtics,H,4,Minneapolis,Oklahoma City,2,6,25.8,3,694.2,2,26.4,Low,4.19,-0.19,0.83,-0.17,4.5,-0.79,4.37,4.19
22500294,2025-11-29 00:00:00+00:00,1610612761,Toronto Raptors,1610612766,Charlotte Hornets,A,-7,Charlotte,Toronto,3,7,52.2,3,586.8,2,47.0,Elevated,9.38,-16.38,14.62,3.88,-4.5,-1.41,12.59,9.38
22500294,2025-11-29 00:00:00+00:00,1610612766,Charlotte Hornets,1610612761,Toronto Raptors,H,7,Charlotte,Charlotte,4,7,75.0,1,0.0,1,87.0,Critical,-10.58,17.58,-14.62,-3.88,4.5,-2.61,-16.61,-10.58
22500295,2025-11-29 00:00:00+00:00,1610612741,Chicago Bulls,1610612754,Indiana Pacers,A,-2,Indianapolis,Charlotte,3,7,52.2,1,427.9,2,74.2,Critical,-4.64,2.64,1.15,0.69,-4.5,-2.23,-4.89,-4.64
22500295,2025-11-29 00:00:00+00:00,1610612754,Indiana Pacers,1610612741,Chicago Bulls,H,2,Indianapolis,Indianapolis,3,7,52.2,1,0.0,1,64.2,High,0.74,1.26,-1.15,-0.69,4.5,-1.93,0.74,0.74
22500296,2025-11-29 00:00:00+00:00,1610612748,Miami Heat,1610612765,Detroit Pistons,H,-3,Miami,Miami,3,6,45.2,3,0.0,1,38.4,Elevated,3.96,-6.96,0.6,0.17,4.5,-1.15,4.12,3.96
22500296,2025-11-29 00:00:00+00:00,1610612765,Detroit Pistons,1610612748,Miami Heat,A,3,Miami,Detroit,4,6,68.0,1,1155.7,3,94.0,Critical,-7.05,10.05,-0.6,-0.17,-4.5,-2.82,-8.09,-7.05
22500297,2025-11-29 00:00:00+00:00,1610612749,Milwaukee Bucks,1610612751,Brooklyn Nets,H,17,Milwaukee,New York,4,7,75.0,1,732.5,2,97.0,Critical,6.23,10.77,4.81,0.5,4.5,-2.91,6.9,6.23
22500297,2025-11-29 00:00:00+00:00,1610612751,Brooklyn Nets,1610612749,Milwaukee Bucks,A,-17,Milwaukee,Brooklyn,3,6,45.2,1,734.8,2,67.2,High,-9.06,-0.6,-4.81,-0.5,-4.5,-2.02,-11.82,-9.06
22500298,2025-11-29 00:00:00+00:00,1610612740,New Orleans Pelicans,1610612744,Golden State Warriors,A,-8,San Francisco,New Orleans,3,7,52.2,3,1920.0,3,50.1,High,-11.01,0.9,-10.5,-2.4,-4.5,-1.5,-18.9,-11.01
22500298,2025-11-29 00:00:00+00:00,1610612744,Golden State Warriors,1610612740,New Orleans Pelicans,H,8,San Francisco,San Francisco,2,6,25.8,3,0.0,1,23.2,Low,10.6,-2.6,10.5,2.4,4.5,-0.7,16.7,10.6
22500299,2025-11-29 00:00:00+00:00,1610612743,Denver Nuggets,1610612756,Phoenix Suns,A,18,Phoenix,Denver,3,7,52.2,1,585.4,2,74.2,Critical,-3.29,21.29,2.75,0.6,-4.5,-2.23,-3.38,-3.29
22500299,2025-11-29 00:00:00+00:00,1610612756,Phoenix Suns,1610612743,Denver Nuggets,H,-18,Phoenix,Oklahoma City,4,7,75.0,1,840.1,3,100.0,Critical,-1.84,-4.04,-2.75,-0.6,4.5,-3.0,-1.85,-1.84
22500300,2025-11-29 00:00:00+00:00,1610612742,Dallas Mavericks,1610612746,LA Clippers,A,4,Los Angeles,Los Angeles,3,7,52.2,1,0.0,1,64.2,High,-4.58,8.58,1.55,0.06,-4.5,-1.93,-4.82,-4.58
22500300,2025-11-29 00:00:00+00:00,1610612746,LA Clippers,1610612742,Dallas Mavericks,H,-4,Los Angeles,Los Angeles,4,7,75.0,1,0.0,1,87.0,Critical,0.29,-1.29,-1.55,-0.06,4.5,-2.61,0.29,0.29
22500301,2025-11-30 00:00:00+00:00,1610612745,Houston Rockets,1610612762,Utah Jazz,A,28,Salt Lake City,San Francisco,2,5,18.8,4,597.6,2,17.4,Low,10.28,17.72,17.39,3.0,-4.5,-0.52,15.37,10.28
22500301,2025-11-30 00:00:00+00:00,1610612762,Utah Jazz,1610612745,Houston Rockets,H,-28,Salt Lake City,Salt Lake City,3,6,45.2,2,0.0,1,44.3,Elevated,-10.71,-1.3,-17.39,-3.0,4.5,-1.33,-17.22,-10.71
22500302,2025-11-30 00:00:00+00:00,1610612738,Boston Celtics,1610612739,Cleveland Cavaliers,A,2,Cleveland,Minneapolis,3,6,45.2,1,630.2,2,67.2,High,-5.4,7.4,0.7,0.0,-4.5,-2.02,-5.82,-5.4
22500302,2025-11-30 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612738,Boston Celtics,H,-2,Cleveland,Atlanta,3,6,45.2,2,554.8,2,47.9,Elevated,2.33,-4.33,-0.7,0.0,4.5,-1.44,2.36,2.33
22500303,2025-11-30 00:00:00+00:00,1610612752,New York Knicks,1610612761,Toronto Raptors,H,22,New York,New York,3,6,45.2,2,0.0,1,44.3,Elevated,4.7,17.3,1.8,0.0,4.5,-1.33,4.97,4.7
22500303,2025-11-30 00:00:00+00:00,1610612761,Toronto Raptors,1610612752,New York Knicks,A,-22,New York,Charlotte,4,7,75.0,1,533.3,2,97.0,Critical,-7.75,-3.56,-1.8,0.0,-4.5,-2.91,-9.21,-7.75
22500304,2025-11-30 00:00:00+00:00,1610612737,Atlanta Hawks,1610612755,Philadelphia 76ers,A,8,Philadelphia,Atlanta,3,7,52.2,2,663.0,2,54.2,High,-1.26,9.26,4.19,0.67,-4.5,-1.63,-1.26,-1.26
22500304,2025-11-30 00:00:00+00:00,1610612755,Philadelphia 76ers,1610612737,Atlanta Hawks,H,-8,Philadelphia,Brooklyn,3,6,45.2,2,83.0,1,44.3,Elevated,-1.68,-6.32,-4.19,-0.67,4.5,-1.33,-1.69,-1.68
22500305,2025-11-30 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612760,Oklahoma City Thunder,H,-8,Portland,Portland,3,7,52.2,4,0.0,1,36.5,Elevated,-11.49,3.49,-22.45,-3.9,4.5,-1.09,-22.94,-11.49
22500305,2025-11-30 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612757,Portland Trail Blazers,A,8,Portland,Oklahoma City,3,6,45.2,2,1484.6,3,51.5,High,11.21,-3.21,22.45,3.9,-4.5,-1.54,20.3,11.21
22500306,2025-11-30 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612759,San Antonio Spurs,H,13,Minneapolis,Minneapolis,3,6,45.2,1,0.0,1,57.2,High,2.23,10.77,0.31,-0.83,4.5,-1.72,2.26,2.23
22500306,2025-11-30 00:00:00+00:00,1610612759,San Antonio Spurs,1610612750,Minnesota Timberwolves,A,-13,Minneapolis,Denver,3,6,45.2,2,698.5,2,47.9,Elevated,-5.07,-7.93,-0.31,0.83,-4.5,-1.44,-5.41,-5.07
22500307,2025-11-30 00:00:00+00:00,1610612758,Sacramento Kings,1610612763,Memphis Grizzlies,H,-8,Sacramento,Salt Lake City,3,7,52.2,2,532.1,2,54.2,High,-7.39,-0.18,-10.3,-1.2,4.5,-1.63,-8.63,-7.39
22500307,2025-11-30 00:00:00+00:00,1610612763,Memphis Grizzlies,1610612758,Sacramento Kings,A,8,Sacramento,Los Angeles,3,6,45.2,2,361.4,2,47.9,Elevated,5.2,2.8,10.3,1.2,-4.5,-1.44,5.56,5.2
22500308,2025-11-30 00:00:00+00:00,1610612740,New Orleans Pelicans,1610612747,Los Angeles Lakers,A,-12,Los Angeles,San Francisco,3,8,59.2,1,345.5,2,81.2,Critical,-11.6,-0.12,-13.33,-4.17,-4.5,-2.44,-24.44,-11.6
22500308,2025-11-30 00:00:00+00:00,1610612747,Los Angeles Lakers,1610612740,New Orleans Pelicans,H,12,Los Angeles,Los Angeles,3,4,29.5,2,0.0,1,30.2,Elevated,11.31,0.69,13.33,4.17,4.5,-0.91,21.09,11.31
22500309,2025-12-01 00:00:00+00:00,1610612737,Atlanta Hawks,1610612765,Detroit Pistons,A,-1,Detroit,Philadelphia,3,7,52.2,1,443.4,2,74.2,Critical,-7.46,5.0,-1.4,-0.6,-4.5,-2.23,-8.73,-7.46
22500309,2025-12-01 00:00:00+00:00,1610612765,Detroit Pistons,1610612737,Atlanta Hawks,H,1,Detroit,Miami,4,7,75.0,2,1155.7,3,78.3,Critical,3.99,-2.99,1.4,0.6,4.5,-2.35,4.15,3.99
22500310,2025-12-01 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612754,Indiana Pacers,A,16,Indianapolis,Cleveland,3,7,52.2,1,263.0,1,64.2,High,5.49,10.51,10.55,1.8,-4.5,-1.93,5.92,5.49
22500310,2025-12-01 00:00:00+00:00,1610612754,Indiana Pacers,1610612739,Cleveland Cavaliers,H,-16,Indianapolis,Indianapolis,4,7,75.0,2,0.0,1,71.1,Critical,-8.18,-0.59,-10.55,-1.8,4.5,-2.13,-9.98,-8.18
22500311,2025-12-01 00:00:00+00:00,1610612749,Milwaukee Bucks,1610612764,Washington Wizards,A,-3,Washington,Milwaukee,4,7,75.0,2,635.9,2,74.7,Critical,3.54,-6.54,9.56,0.83,-4.5,-2.24,3.65,3.54
22500311,2025-12-01 00:00:00+00:00,1610612764,Washington Wizards,1610612749,Milwaukee Bucks,H,3,Washington,Indianapolis,2,5,18.8,3,491.6,2,20.9,Low,-5.94,8.94,-9.56,-0.83,4.5,-0.63,-6.52,-5.94
22500312,2025-12-01 00:00:00+00:00,1610612751,Brooklyn Nets,1610612766,Charlotte Hornets,H,13,Brooklyn,Milwaukee,3,6,45.2,2,734.8,2,47.9,Elevated,-2.02,15.02,-4.5,-0.6,4.5,-1.44,-2.04,-2.02
22500312,2025-12-01 00:00:00+00:00,1610612766,Charlotte Hornets,1610612751,Brooklyn Nets,A,-13,Brooklyn,Charlotte,3,7,52.2,2,530.7,2,54.2,High,-1.02,-3.59,4.5,0.6,-4.5,-1.63,-1.03,-1.02
22500313,2025-12-01 00:00:00+00:00,1610612746,LA Clippers,1610612748,Miami Heat,A,-17,Miami,Los Angeles,3,7,52.2,2,2336.7,3,57.8,High,-11.29,-0.43,-12.05,-2.7,-4.5,-1.73,-20.98,-11.29
22500313,2025-12-01 00:00:00+00:00,1610612748,Miami Heat,1610612746,LA Clippers,H,17,Miami,Miami,3,7,52.2,2,0.0,1,50.6,High,10.81,6.19,12.05,2.7,4.5,-1.52,17.73,10.81
22500314,2025-12-01 00:00:00+00:00,1610612741,Chicago Bulls,1610612753,Orlando Magic,A,-5,Orlando,Indianapolis,3,7,52.2,2,821.8,3,57.8,High,-11.22,5.0,-12.3,-1.8,-4.5,-1.73,-20.33,-11.22
22500314,2025-12-01 00:00:00+00:00,1610612753,Orlando Magic,1610612741,Chicago Bulls,H,5,Orlando,Detroit,2,6,25.8,3,958.2,3,29.5,Low,10.81,-5.81,12.3,1.8,4.5,-0.89,17.72,10.81
22500315,2025-12-01 00:00:00+00:00,1610612742,Dallas Mavericks,1610612743,Denver Nuggets,A,10,Denver,Los Angeles,3,7,52.2,2,830.8,3,57.8,High,-11.52,21.52,-14.37,-2.78,-4.5,-1.73,-23.39,-11.52
22500315,2025-12-01 00:00:00+00:00,1610612743,Denver Nuggets,1610612742,Dallas Mavericks,H,-10,Denver,Phoenix,3,7,52.2,2,585.4,2,54.2,High,11.18,-21.18,14.37,2.78,4.5,-1.63,20.03,11.18
22500316,2025-12-01 00:00:00+00:00,1610612745,Houston Rockets,1610612762,Utah Jazz,A,-8,Salt Lake City,Salt Lake City,3,5,38.2,1,0.0,1,50.2,High,10.41,-18.41,18.87,3.01,-4.5,-1.51,15.87,10.41
22500316,2025-12-01 00:00:00+00:00,1610612762,Utah Jazz,1610612745,Houston Rockets,H,8,Salt Lake City,Salt Lake City,3,6,45.2,1,0.0,1,57.2,High,-11.04,19.04,-18.87,-3.01,4.5,-1.72,-19.1,-11.04
22500317,2025-12-01 00:00:00+00:00,1610612747,Los Angeles Lakers,1610612756,Phoenix Suns,H,-17,Los Angeles,Los Angeles,3,5,38.2,1,0.0,1,50.2,High,8.4,-6.35,5.51,1.9,4.5,-1.51,10.41,8.4
22500317,2025-12-01 00:00:00+00:00,1610612756,Phoenix Suns,1610612747,Los Angeles Lakers,A,17,Los Angeles,Phoenix,4,7,75.0,2,358.3,2,74.7,Critical,-9.93,26.93,-5.51,-1.9,-4.5,-2.24,-14.15,-9.93
22500318,2025-12-02 00:00:00+00:00,1610612755,Philadelphia 76ers,1610612764,Washington Wizards,H,19,Philadelphia,Philadelphia,3,6,45.2,2,0.0,1,44.3,Elevated,10.21,8.79,10.17,1.78,4.5,-1.33,15.12,10.21
22500318,2025-12-02 00:00:00+00:00,1610612764,Washington Wizards,1610612755,Philadelphia 76ers,A,-19,Philadelphia,Washington,3,6,45.2,1,120.6,1,57.2,High,-10.89,-0.61,-10.17,-1.78,-4.5,-1.72,-18.17,-10.89
22500319,2025-12-02 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612761,Toronto Raptors,A,-3,Toronto,Portland,2,7,32.8,2,2108.1,3,40.3,Elevated,-11.38,5.0,-13.44,-2.67,-4.5,-1.21,-21.82,-11.38
22500319,2025-12-02 00:00:00+00:00,1610612761,Toronto Raptors,1610612757,Portland Trail Blazers,H,3,Toronto,New York,3,7,52.2,2,340.4,2,54.2,High,11.03,-8.03,13.44,2.67,4.5,-1.63,18.99,11.03
22500320,2025-12-02 00:00:00+00:00,1610612738,Boston Celtics,1610612752,New York Knicks,H,6,Boston,Cleveland,3,6,45.2,2,549.1,2,47.9,Elevated,-0.7,6.7,-3.47,-0.29,4.5,-1.44,-0.7,-0.7
22500320,2025-12-02 00:00:00+00:00,1610612752,New York Knicks,1610612738,Boston Celtics,A,-6,Boston,New York,3,6,45.2,2,188.2,1,44.3,Elevated,-2.05,-3.95,3.47,0.29,-4.5,-1.33,-2.07,-2.05
22500321,2025-12-02 00:00:00+00:00,1610612740,New Orleans Pelicans,1610612750,Minnesota Timberwolves,H,-7,New Orleans,Los Angeles,3,7,52.2,2,1670.2,3,57.8,High,-9.91,0.87,-13.85,-3.0,4.5,-1.73,-14.08,-9.91
22500321,2025-12-02 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612740,New Orleans Pelicans,A,7,New Orleans,Minneapolis,3,6,45.2,2,1053.0,3,51.5,High,8.6,-1.6,13.85,3.0,-4.5,-1.54,10.81,8.6
22500322,2025-12-02 00:00:00+00:00,1610612759,San Antonio Spurs,1610612763,Memphis Grizzlies,H,7,San Antonio,Minneapolis,3,6,45.2,2,1110.9,3,51.5,High,7.67,-0.67,5.37,0.76,4.5,-1.54,9.08,7.67
22500322,2025-12-02 00:00:00+00:00,1610612763,Memphis Grizzlies,1610612759,San Antonio Spurs,A,-7,San Antonio,Sacramento,3,7,52.2,2,1459.0,3,57.8,High,-9.29,2.29,-5.37,-0.76,-4.5,-1.73,-12.36,-9.29
22500323,2025-12-02 00:00:00+00:00,1610612744,Golden State Warriors,1610612760,Oklahoma City Thunder,H,-12,San Francisco,San Francisco,2,6,25.8,3,0.0,1,23.2,Low,-9.11,-2.89,-13.37,-2.38,4.5,-0.7,-11.94,-9.11
22500323,2025-12-02 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612744,Golden State Warriors,A,12,San Francisco,Portland,3,6,45.2,2,536.6,2,47.9,Elevated,8.08,3.92,13.37,2.38,-4.5,-1.44,9.81,8.08
22500324,2025-12-03 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612757,Portland Trail Blazers,H,-12,Cleveland,Indianapolis,3,7,52.2,2,263.0,1,50.6,High,8.44,-20.44,6.46,1.05,4.5,-1.52,10.49,8.44
22500324,2025-12-03 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612739,Cleveland Cavaliers,A,12,Cleveland,Toronto,3,7,52.2,1,189.2,1,64.2,High,-9.86,21.86,-6.46,-1.05,-4.5,-1.93,-13.93,-9.86
22500325,2025-12-03 00:00:00+00:00,1610612743,Denver Nuggets,1610612754,Indiana Pacers,A,15,Indianapolis,Denver,3,7,52.2,2,999.5,3,57.8,High,7.16,7.84,12.3,2.19,-4.5,-1.73,8.26,7.16
22500325,2025-12-03 00:00:00+00:00,1610612754,Indiana Pacers,1610612743,Denver Nuggets,H,-15,Indianapolis,Indianapolis,4,7,75.0,2,0.0,1,71.1,Critical,-9.19,-0.44,-12.3,-2.19,4.5,-2.13,-12.13,-9.19
22500326,2025-12-03 00:00:00+00:00,1610612753,Orlando Magic,1610612759,San Antonio Spurs,H,-2,Orlando,Orlando,2,6,25.8,2,0.0,1,26.8,Low,8.05,-10.05,5.45,0.6,4.5,-0.8,9.75,8.05
22500326,2025-12-03 00:00:00+00:00,1610612759,San Antonio Spurs,1610612753,Orlando Magic,A,2,Orlando,San Antonio,4,6,68.0,1,1031.6,3,94.0,Critical,-9.67,11.67,-5.45,-0.6,-4.5,-2.82,-13.37,-9.67
22500327,2025-12-03 00:00:00+00:00,1610612737,Atlanta Hawks,1610612746,LA Clippers,H,-23,Atlanta,Detroit,3,7,52.2,2,597.5,2,54.2,High,8.79,-7.95,6.43,1.9,4.5,-1.63,11.21,8.79
22500327,2025-12-03 00:00:00+00:00,1610612746,LA Clippers,1610612737,Atlanta Hawks,A,23,Atlanta,Miami,3,7,52.2,2,606.0,2,54.2,High,-10.02,33.02,-6.43,-1.9,-4.5,-1.63,-14.46,-10.02
22500328,2025-12-03 00:00:00+00:00,1610612752,New York Knicks,1610612766,Charlotte Hornets,H,15,New York,Boston,4,7,75.0,1,188.2,1,87.0,Critical,10.39,4.61,11.6,2.29,4.5,-2.61,15.78,10.39
22500328,2025-12-03 00:00:00+00:00,1610612766,Charlotte Hornets,1610612752,New York Knicks,A,-15,New York,Brooklyn,4,7,75.0,2,4.8,1,71.1,Critical,-11.24,-0.28,-11.6,-2.29,-4.5,-2.13,-20.52,-11.24
22500329,2025-12-03 00:00:00+00:00,1610612741,Chicago Bulls,1610612751,Brooklyn Nets,H,-10,Chicago,Orlando,3,7,52.2,2,987.1,3,57.8,High,5.44,-15.44,2.5,0.6,4.5,-1.73,5.87,5.44
22500329,2025-12-03 00:00:00+00:00,1610612751,Brooklyn Nets,1610612741,Chicago Bulls,A,10,Chicago,Brooklyn,3,6,45.2,2,715.3,2,47.9,Elevated,-7.64,17.64,-2.5,-0.6,-4.5,-1.44,-9.04,-7.64
22500330,2025-12-03 00:00:00+00:00,1610612745,Houston Rockets,1610612758,Sacramento Kings,H,26,Houston,Salt Lake City,3,6,45.2,2,1200.6,3,51.5,High,11.81,14.19,22.7,3.24,4.5,-1.54,28.89,11.81
22500330,2025-12-03 00:00:00+00:00,1610612758,Sacramento Kings,1610612745,Houston Rockets,A,-26,Houston,Sacramento,3,7,52.2,3,1606.9,3,50.1,High,-11.88,-1.06,-22.7,-3.24,-4.5,-1.5,-31.94,-11.88
22500331,2025-12-03 00:00:00+00:00,1610612749,Milwaukee Bucks,1610612765,Detroit Pistons,H,4,Milwaukee,Washington,4,7,75.0,2,635.9,2,74.7,Critical,-10.2,14.2,-13.13,-4.19,4.5,-2.24,-15.06,-10.2
22500331,2025-12-03 00:00:00+00:00,1610612765,Detroit Pistons,1610612749,Milwaukee Bucks,A,-4,Milwaukee,Detroit,4,6,68.0,2,251.6,1,64.8,High,8.63,-12.63,13.13,4.19,-4.5,-1.94,10.87,8.63
22500332,2025-12-03 00:00:00+00:00,1610612742,Dallas Mavericks,1610612748,Miami Heat,H,10,Dallas,Denver,3,7,52.2,2,662.5,2,54.2,High,-6.32,16.32,-8.57,-1.33,4.5,-1.63,-7.03,-6.32
22500332,2025-12-03 00:00:00+00:00,1610612748,Miami Heat,1610612742,Dallas Mavericks,A,-10,Dallas,Miami,3,7,52.2,2,1110.8,3,57.8,High,3.56,-13.56,8.57,1.33,-4.5,-1.73,3.67,3.56
22500333,2025-12-04 00:00:00+00:00,1610612744,Golden State Warriors,1610612755,Philadelphia 76ers,A,-1,Philadelphia,San Francisco,2,5,18.8,2,2515.7,3,27.7,Low,-4.92,3.92,0.4,-0.3,-4.5,-0.83,-5.23,-4.92
22500333,2025-12-04 00:00:00+00:00,1610612755,Philadelphia 76ers,1610612744,Golden State Warriors,H,1,Philadelphia,Philadelphia,3,6,45.2,2,0.0,1,44.3,Elevated,3.01,-2.01,-0.4,0.3,4.5,-1.33,3.07,3.01
22500334,2025-12-04 00:00:00+00:00,1610612738,Boston Celtics,1610612764,Washington Wizards,A,45,Washington,Boston,3,6,45.2,2,393.6,2,47.9,Elevated,10.82,34.18,20.4,3.3,-4.5,-1.44,17.76,10.82
22500334,2025-12-04 00:00:00+00:00,1610612764,Washington Wizards,1610612738,Boston Celtics,H,-45,Washington,Philadelphia,3,6,45.2,2,120.6,1,44.3,Elevated,-11.24,-2.53,-20.4,-3.3,4.5,-1.33,-20.53,-11.24
