game_id,game_date,team_id,team_name,opponent_id,opponent_name,home_away,actual_margin,current_city,previous_city,games_last_7,games_last_14,density_score,days_since_last_game,travel_miles,travel_load,fatigue_index,fatigue_tier,expected_margin,pve,base_form_diff,win_diff,home_away_adj,fatigue_adj,expected_raw,expected_total,momentum_unit,rpmi_short,rpmi_long,rpmi_accel,rpmi_delta,pve_volatility,consistency,consistency_win,consistency_loss,games_played,games_in_window,avg_pve_window,wins_window,losses_window,win_rate_window,season_win_rate,season_avg_pve,season_consistency,archetype
22500605,2026-01-18 00:00:00+00:00,1610612743,Denver Nuggets,1610612766,Charlotte Hornets,H,-23,Denver,Denver,4,8,82.0,1,0.0,1,94.0,Critical,2.22,-25.22,-0.23,0.8,4.5,-2.82,2.25,2.22,-1.9871868081523336,,,,-1.69,13.64,0.524,0.72,0.614,43.0,10.0,-4.52,6.0,4.0,0.6,0.6363636363636364,1.0072727272727273,0.5589347826086957,Streak-Driven Contender
22500617,2026-01-20 00:00:00+00:00,1610612743,Denver Nuggets,1610612747,Los Angeles Lakers,H,-8,Denver,Denver,4,7,75.0,2,0.0,1,71.1,Critical,3.0,-11.0,1.1,-0.4,4.5,-2.13,3.07,3.0,-1.8004990217606296,,,,-0.99,13.77,0.521,0.72,0.644,44.0,10.0,-4.91,6.0,4.0,0.6,0.6363636363636364,1.0072727272727273,0.5589347826086957,Streak-Driven Contender
22500629,2026-01-22 00:00:00+00:00,1610612743,Denver Nuggets,1610612764,Washington Wizards,A,10,Washington,Denver,3,7,52.2,2,1491.0,3,57.8,High,3.8,6.2,8.97,1.2,-4.5,-1.73,3.93,3.8,1.5511280285381468,,,,1.3,13.93,0.518,0.734,0.65,45.0,10.0,-3.12,7.0,3.0,0.7,0.6363636363636364,1.0072727272727273,0.5589347826086957,Streak-Driven Contender
22500640,2026-01-23 00:00:00+00:00,1610612743,Denver Nuggets,1610612749,Milwaukee Bucks,A,2,Milwaukee,Washington,4,8,82.0,1,635.9,2,100.0,Critical,-0.7,2.7,5.8,1.0,-4.5,-3.0,-0.7,-0.7,1.2636248354722033,,,,1.01,13.6,0.524,0.738,0.65,46.0,10.0,-3.65,7.0,3.0,0.7,0.6363636363636364,1.0072727272727273,0.5589347826086957,Streak-Driven Contender
18447486,2026-01-27 00:00:00+00:00,8,Denver Nuggets,9,Detroit Pistons,H,-2,Denver,Memphis,1,1,10.0,2,878.8,3,19.8,Low,-11.41,9.41,-23.0,-3.0,4.5,-0.59,-22.09,-11.41,0.1386032169845262,,,,,13.96,0.518,0.723,0.495,47.0,10.0,-3.17,6.0,4.0,0.6,0.6363636363636364,1.0072727272727273,0.5589347826086957,Streak-Driven Contender
18447502,2026-01-29 00:00:00+00:00,8,Denver Nuggets,3,Brooklyn Nets,H,4,Denver,Denver,2,2,10.0,2,0.0,1,12.6,Low,11.46,-7.46,18.5,0.0,4.5,-0.38,22.62,11.46,0.3672434562296459,,,,,10.94,0.578,0.691,0.513,48.0,10.0,-0.91,7.0,3.0,0.7,0.6363636363636364,1.0072727272727273,0.5589347826086957,Streak-Driven Contender
18447513,2026-01-30 00:00:00+00:00,8,Denver Nuggets,13,LA Clippers,H,13,Denver,Denver,3,3,29.5,1,0.0,1,41.5,Elevated,-11.51,24.51,-23.5,-3.0,4.5,-1.24,-23.24,-11.51,1.985246236042197,,,,,13.32,0.53,0.602,0.513,49.0,10.0,1.69,7.0,3.0,0.7,0.6363636363636364,1.0072727272727273,0.5589347826086957,Streak-Driven Contender
18447529,2026-02-01 00:00:00+00:00,8,Denver Nuggets,21,Oklahoma City Thunder,H,-10,Denver,Denver,4,4,52.2,2,0.0,1,50.6,High,8.99,-18.99,6.67,2.0,4.5,-1.52,11.65,8.99,-1.9561517662908856,,,,-1.4,14.42,0.51,0.585,0.535,50.0,10.0,-1.07,6.0,4.0,0.6,0.6363636363636364,1.0072727272727273,0.5589347826086957,Streak-Driven Contender
18447534,2026-02-03 00:00:00+00:00,8,Denver Nuggets,9,Detroit Pistons,A,-3,Detroit,Denver,4,5,61.0,2,1154.6,3,65.7,High,-11.23,8.23,-12.15,-1.8,-4.5,-1.97,-20.42,-11.23,0.0897455710015391,,,,-0.02,14.02,0.517,0.574,0.516,51.0,10.0,-1.54,5.0,5.0,0.5,0.6363636363636364,1.0072727272727273,0.5589347826086957,Streak-Driven Contender
18447544,2026-02-04 00:00:00+00:00,8,Denver Nuggets,20,New York Knicks,A,-7,New York,Detroit,4,6,68.0,1,481.1,2,90.0,Critical,-11.85,4.85,-19.43,-3.6,-4.5,-2.7,-30.23,-11.85,-0.0621442903996193,,,,-0.05,14.12,0.515,0.565,0.523,52.0,10.0,-0.68,4.0,6.0,0.4,0.6363636363636364,1.0072727272727273,0.5589347826086957,Streak-Driven Contender
18447570,2026-02-07 00:00:00+00:00,8,Denver Nuggets,5,Chicago Bulls,A,16,Chicago,New York,3,7,52.2,3,713.5,2,47.0,Elevated,3.86,12.14,9.42,0.5,-4.5,-1.41,4.01,3.86,1.8378753502191656,,,,1.24,11.91,0.558,0.586,0.568,53.0,10.0,3.06,5.0,5.0,0.5,0.6363636363636364,1.0072727272727273,0.5589347826086957,Streak-Driven Contender
18447585,2026-02-09 00:00:00+00:00,8,Denver Nuggets,6,Cleveland Cavaliers,H,-2,Denver,Chicago,3,7,52.2,2,916.7,3,57.8,High,-9.62,7.62,-13.43,-2.57,4.5,-1.73,-13.23,-9.62,0.0635755957050837,,,,-0.28,10.98,0.577,0.586,0.583,54.0,10.0,4.92,5.0,5.0,0.5,0.6363636363636364,1.0072727272727273,0.5589347826086957,Streak-Driven Contender
18447605,2026-02-11 00:00:00+00:00,8,Denver Nuggets,15,Memphis Grizzlies,H,6,Denver,Denver,3,7,52.2,2,0.0,1,50.6,High,9.2,-3.2,8.24,0.92,4.5,-1.52,12.13,9.2,0.6904930787873615,,,,0.04,11.23,0.572,0.567,0.583,55.0,10.0,3.98,5.0,5.0,0.5,0.6363636363636364,1.0072727272727273,0.5589347826086957,Streak-Driven Contender
22500084,2025-10-22 00:00:00+00:00,1610612765,Detroit Pistons,1610612741,Chicago Bulls,A,-4,Chicago,,0,0,10.0,5,,0,5.0,Low,-4.43,0.43,0.0,0.0,-4.5,-0.15,-4.65,-4.43,-0.278503312179246,,,,,,,,,1.0,,,,,,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500093,2025-10-24 00:00:00+00:00,1610612765,Detroit Pistons,1610612745,Houston Rockets,A,4,Houston,Chicago,1,1,10.0,2,941.3,3,19.8,Low,-7.06,11.06,-3.0,0.0,-4.5,-0.59,-8.09,-7.06,1.8026439020715452,,,,,,,,,2.0,,,,,,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500106,2025-10-26 00:00:00+00:00,1610612765,Detroit Pistons,1610612738,Boston Celtics,H,6,Detroit,Houston,2,2,10.0,2,1106.3,3,19.8,Low,9.31,-3.31,5.5,3.0,4.5,-0.59,12.41,9.31,0.6805809649958355,,,,,,,,,3.0,,,,,,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500007,2025-10-27 00:00:00+00:00,1610612765,Detroit Pistons,1610612739,Cleveland Cavaliers,H,-21,Detroit,Detroit,3,3,29.5,1,0.0,1,41.5,Elevated,3.79,-24.79,0.67,0.0,4.5,-1.24,3.92,3.79,-1.986044131987156,,,,-1.36,,,,,4.0,,,,,,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500129,2025-10-29 00:00:00+00:00,1610612765,Detroit Pistons,1610612753,Orlando Magic,H,19,Detroit,Detroit,4,4,52.2,2,0.0,1,50.6,High,6.1,12.9,2.25,1.5,4.5,-1.52,6.73,6.1,1.8591265382143656,,,,0.85,,,,,5.0,,,,,,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500147,2025-11-01 00:00:00+00:00,1610612765,Detroit Pistons,1610612742,Dallas Mavericks,H,12,Detroit,Detroit,3,5,38.2,3,0.0,1,32.9,Elevated,9.57,2.43,8.4,1.2,4.5,-0.99,13.11,9.57,1.2383273657987213,,,,0.53,,,,,6.0,,,,,,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500161,2025-11-03 00:00:00+00:00,1610612765,Detroit Pistons,1610612763,Memphis Grizzlies,A,8,Memphis,Detroit,3,6,45.2,2,623.9,2,47.9,Elevated,2.55,5.45,7.1,1.43,-4.5,-1.44,2.59,2.55,1.4967634432141286,,,,0.56,,,,,7.0,,,,,,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500172,2025-11-05 00:00:00+00:00,1610612765,Detroit Pistons,1610612762,Utah Jazz,H,11,Detroit,Memphis,3,7,52.2,2,623.9,2,54.2,High,8.7,2.3,6.43,1.71,4.5,-1.63,11.02,8.7,1.226028352278671,,,,-0.15,,,,,8.0,,,,,,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500031,2025-11-07 00:00:00+00:00,1610612765,Detroit Pistons,1610612751,Brooklyn Nets,A,18,Brooklyn,Detroit,3,7,52.2,2,483.3,2,54.2,High,10.07,7.93,17.0,3.75,-4.5,-1.63,14.62,10.07,1.6601051732346268,,,,0.17,,,,,9.0,,,,,,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500195,2025-11-09 00:00:00+00:00,1610612765,Detroit Pistons,1610612755,Philadelphia 76ers,A,3,Philadelphia,Brooklyn,3,7,52.2,2,83.0,1,50.6,High,-3.97,6.97,1.22,0.67,-4.5,-1.52,-4.13,-3.97,1.602460105264036,,,,0.07,10.11,0.597,0.754,,10.0,10.0,2.14,8.0,2.0,0.8,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500199,2025-11-10 00:00:00+00:00,1610612765,Detroit Pistons,1610612764,Washington Wizards,H,2,Detroit,Philadelphia,4,7,75.0,1,443.4,2,97.0,Critical,11.79,-9.79,22.6,4.2,4.5,-2.91,28.39,11.79,0.2473673129705499,,,,-0.63,10.72,0.583,0.691,,11.0,10.0,1.12,9.0,1.0,0.9,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500214,2025-11-12 00:00:00+00:00,1610612765,Detroit Pistons,1610612741,Chicago Bulls,H,11,Detroit,Detroit,4,7,75.0,2,0.0,1,71.1,Critical,7.09,3.91,4.47,1.31,4.5,-2.13,8.15,7.09,1.3722219991428282,,,,0.11,10.27,0.594,0.707,,12.0,10.0,0.4,9.0,1.0,0.9,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500041,2025-11-14 00:00:00+00:00,1610612765,Detroit Pistons,1610612755,Philadelphia 76ers,H,9,Detroit,Detroit,4,7,75.0,2,0.0,1,71.1,Critical,5.2,3.8,2.02,1.18,4.5,-2.13,5.57,5.2,1.362707467578051,,,,0.14,10.23,0.595,0.722,,13.0,10.0,1.11,9.0,1.0,0.9,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500242,2025-11-17 00:00:00+00:00,1610612765,Detroit Pistons,1610612754,Indiana Pacers,H,15,Detroit,Detroit,3,7,52.2,3,0.0,1,43.8,Elevated,11.79,3.21,20.46,4.62,4.5,-1.31,28.26,11.79,1.310410846605886,,,,0.16,5.49,0.732,0.732,,14.0,10.0,3.91,10.0,0.0,1.0,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500251,2025-11-18 00:00:00+00:00,1610612765,Detroit Pistons,1610612737,Atlanta Hawks,A,8,Atlanta,Detroit,3,7,52.2,1,597.5,2,74.2,Critical,-2.34,10.34,3.07,1.29,-4.5,-2.23,-2.37,-2.34,1.7755076439929964,,,,0.21,5.11,0.746,0.746,,15.0,10.0,3.65,10.0,0.0,1.0,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500272,2025-11-22 00:00:00+00:00,1610612765,Detroit Pistons,1610612749,Milwaukee Bucks,A,13,Milwaukee,Atlanta,2,6,25.8,4,669.3,2,22.0,Low,5.99,7.01,9.33,2.4,-4.5,-0.66,6.57,5.99,1.6050021331113715,,,,0.06,5.19,0.743,0.743,,16.0,10.0,4.11,10.0,0.0,1.0,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500283,2025-11-24 00:00:00+00:00,1610612765,Detroit Pistons,1610612754,Indiana Pacers,A,5,Indianapolis,Milwaukee,3,6,45.2,2,244.4,1,44.3,Elevated,10.88,-5.88,19.55,4.39,-4.5,-1.33,18.12,10.88,0.4715443378842876,,,,-0.54,5.95,0.716,0.716,,17.0,10.0,2.98,10.0,0.0,1.0,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500060,2025-11-26 00:00:00+00:00,1610612765,Detroit Pistons,1610612738,Boston Celtics,A,-3,Boston,Indianapolis,2,6,25.8,2,805.4,3,34.0,Elevated,-1.83,-1.17,2.08,1.6,-4.5,-1.02,-1.84,-1.83,-1.1164690361562208,,,,-1.2,6.08,0.711,0.705,,18.0,10.0,2.63,9.0,1.0,0.9,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500072,2025-11-28 00:00:00+00:00,1610612765,Detroit Pistons,1610612753,Orlando Magic,H,-3,Detroit,Boston,3,6,45.2,2,611.9,2,47.9,Elevated,2.39,-5.39,-1.64,1.0,4.5,-1.44,2.42,2.39,-1.4922306307055364,,,,-0.91,6.23,0.706,0.701,,19.0,10.0,1.3,8.0,2.0,0.8,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500296,2025-11-29 00:00:00+00:00,1610612765,Detroit Pistons,1610612748,Miami Heat,A,3,Miami,Detroit,4,6,68.0,1,1155.7,3,94.0,Critical,-7.05,10.05,-0.6,-0.17,-4.5,-2.82,-8.09,-7.05,1.763686044381461,,,,1.24,6.57,0.695,0.69,,20.0,10.0,1.61,8.0,2.0,0.8,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500309,2025-12-01 00:00:00+00:00,1610612765,Detroit Pistons,1610612737,Atlanta Hawks,H,1,Detroit,Miami,4,7,75.0,2,1155.7,3,78.3,Critical,3.99,-2.99,1.4,0.6,4.5,-2.35,4.15,3.99,0.7096027908736353,,,,0.49,5.64,0.727,0.736,,21.0,10.0,2.29,8.0,2.0,0.8,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500331,2025-12-03 00:00:00+00:00,1610612765,Detroit Pistons,1610612749,Milwaukee Bucks,A,-4,Milwaukee,Detroit,4,6,68.0,2,251.6,1,64.8,High,8.63,-12.63,13.13,4.19,-4.5,-1.94,10.87,8.63,-1.8518890705529647,,,,-1.09,7.15,0.677,0.723,0.76,22.0,10.0,0.63,7.0,3.0,0.7,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500342,2025-12-05 00:00:00+00:00,1610612765,Detroit Pistons,1610612757,Portland Trail Blazers,H,6,Detroit,Milwaukee,4,7,75.0,2,251.6,1,71.1,Critical,9.49,-3.49,8.14,2.39,4.5,-2.13,12.89,9.49,0.6645116052765576,,,,0.23,7.16,0.677,0.705,0.76,23.0,10.0,-0.09,7.0,3.0,0.7,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500353,2025-12-06 00:00:00+00:00,1610612765,Detroit Pistons,1610612749,Milwaukee Bucks,H,12,Detroit,Detroit,4,8,82.0,1,0.0,1,94.0,Critical,9.47,2.53,8.17,2.98,4.5,-2.82,12.84,9.47,1.2477366279791582,,,,0.71,7.13,0.678,0.705,0.76,24.0,10.0,-0.16,7.0,3.0,0.7,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22501210,2025-12-12 00:00:00+00:00,1610612765,Detroit Pistons,1610612737,Atlanta Hawks,H,27,Detroit,Detroit,2,6,25.8,6,0.0,1,14.9,Low,8.41,18.59,4.62,1.75,4.5,-0.45,10.43,8.41,1.9525863525848024,,,,0.96,8.62,0.635,0.649,0.76,25.0,10.0,0.66,7.0,3.0,0.7,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22501222,2025-12-15 00:00:00+00:00,1610612765,Detroit Pistons,1610612738,Boston Celtics,A,7,Boston,Detroit,1,5,18.8,3,611.9,2,20.9,Low,-9.06,16.06,-6.68,0.0,-4.5,-0.63,-11.81,-9.06,1.922566739111598,,,,0.32,9.65,0.608,0.62,0.76,26.0,10.0,1.57,7.0,3.0,0.7,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500376,2025-12-18 00:00:00+00:00,1610612765,Detroit Pistons,1610612742,Dallas Mavericks,A,-2,Dallas,Boston,2,4,10.0,3,1549.3,3,17.2,Low,4.67,-6.67,8.1,1.85,-4.5,-0.52,4.93,4.67,-1.5830030239332809,,,,-1.65,9.72,0.607,0.633,0.785,27.0,10.0,1.49,6.0,4.0,0.6,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500390,2025-12-20 00:00:00+00:00,1610612765,Detroit Pistons,1610612766,Charlotte Hornets,H,26,Detroit,Dallas,2,4,10.0,2,999.1,3,19.8,Low,11.14,14.86,13.85,2.0,4.5,-0.59,19.76,11.14,1.902586059780184,,,,0.57,10.44,0.59,0.637,0.826,28.0,10.0,3.09,7.0,3.0,0.7,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500408,2025-12-22 00:00:00+00:00,1610612765,Detroit Pistons,1610612757,Portland Trail Blazers,A,8,Portland,Detroit,3,4,29.5,2,1963.0,3,37.4,Elevated,-3.09,11.09,3.75,-1.29,-4.5,-1.12,-3.16,-3.09,1.803708623400539,,,,0.53,10.27,0.594,0.65,,29.0,10.0,4.74,8.0,2.0,0.8,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500421,2025-12-23 00:00:00+00:00,1610612765,Detroit Pistons,1610612758,Sacramento Kings,A,9,Sacramento,Portland,3,5,38.2,1,484.0,2,60.2,High,-1.74,10.74,5.79,-1.24,-4.5,-1.81,-1.75,-1.74,1.7909634729865194,,,,0.54,10.31,0.593,0.65,,30.0,10.0,4.81,8.0,2.0,0.8,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500430,2025-12-26 00:00:00+00:00,1610612765,Detroit Pistons,1610612762,Utah Jazz,A,-2,Salt Lake City,Sacramento,3,6,45.2,3,532.1,2,41.5,Elevated,2.87,-4.87,6.87,1.8,-4.5,-1.24,2.92,2.87,-1.4518321285679954,,,,-1.64,10.47,0.589,0.672,0.819,31.0,10.0,4.62,7.0,3.0,0.7,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500445,2025-12-28 00:00:00+00:00,1610612765,Detroit Pistons,1610612746,LA Clippers,A,-13,Los Angeles,Salt Lake City,3,6,45.2,2,581.0,2,47.9,Elevated,2.75,-15.75,6.93,1.8,-4.5,-1.44,2.8,2.75,-1.91781744359907,,,,-1.31,11.01,0.577,0.672,0.759,32.0,10.0,4.31,7.0,3.0,0.7,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500460,2025-12-30 00:00:00+00:00,1610612765,Detroit Pistons,1610612747,Los Angeles Lakers,A,22,Los Angeles,Los Angeles,3,6,45.2,2,0.0,1,44.3,Elevated,2.12,19.88,6.37,1.6,-4.5,-1.33,2.14,2.12,1.9631698892955327,,,,1.24,11.57,0.565,0.733,0.759,33.0,10.0,6.65,7.0,3.0,0.7,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500472,2026-01-01 00:00:00+00:00,1610612765,Detroit Pistons,1610612748,Miami Heat,H,-6,Detroit,Los Angeles,3,7,52.2,2,1980.4,3,57.8,High,8.82,-14.82,6.9,1.6,4.5,-1.73,11.27,8.82,-1.9018420239039704,,,,-0.72,13.24,0.531,0.813,0.757,34.0,10.0,4.91,6.0,4.0,0.6,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500494,2026-01-04 00:00:00+00:00,1610612765,Detroit Pistons,1610612739,Cleveland Cavaliers,A,4,Cleveland,Detroit,3,6,45.2,3,91.4,1,38.4,Elevated,3.26,0.74,7.4,1.6,-4.5,-1.15,3.35,3.26,1.0738652205465518,,,,0.85,12.45,0.546,0.714,0.757,35.0,10.0,3.13,6.0,4.0,0.6,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500502,2026-01-05 00:00:00+00:00,1610612765,Detroit Pistons,1610612752,New York Knicks,H,31,Detroit,Cleveland,3,7,52.2,1,91.4,1,64.2,High,8.73,22.27,6.9,1.6,4.5,-1.93,11.07,8.73,1.977003600859938,,,,0.8,13.22,0.532,0.681,0.757,36.0,10.0,3.75,6.0,4.0,0.6,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500517,2026-01-07 00:00:00+00:00,1610612765,Detroit Pistons,1610612741,Chicago Bulls,H,15,Detroit,Detroit,3,6,45.2,2,0.0,1,44.3,Elevated,9.26,5.74,7.53,1.6,4.5,-1.33,12.3,9.26,1.518290838403328,,,,0.57,12.75,0.54,0.682,0.753,37.0,10.0,4.99,7.0,3.0,0.7,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500544,2026-01-10 00:00:00+00:00,1610612765,Detroit Pistons,1610612746,LA Clippers,H,-6,Detroit,Detroit,3,6,45.2,3,0.0,1,38.4,Elevated,9.43,-15.43,7.77,1.6,4.5,-1.15,12.71,9.43,-1.9126231013390993,,,,-1.72,13.62,0.524,0.667,0.768,38.0,10.0,1.96,6.0,4.0,0.6,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500579,2026-01-15 00:00:00+00:00,1610612765,Detroit Pistons,1610612756,Phoenix Suns,H,3,Detroit,Detroit,1,5,18.8,5,0.0,1,11.4,Low,9.44,-6.44,7.2,1.4,4.5,-0.34,12.76,9.44,0.4323830478962809,,,,-0.05,13.46,0.527,0.597,0.768,39.0,10.0,0.21,6.0,4.0,0.6,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500595,2026-01-17 00:00:00+00:00,1610612765,Detroit Pistons,1610612754,Indiana Pacers,H,43,Detroit,Detroit,2,5,18.8,2,0.0,1,20.5,Low,9.13,33.87,6.7,1.4,4.5,-0.61,11.98,9.13,1.997716384347584,,,,0.99,16.67,0.474,0.52,0.768,40.0,10.0,2.52,6.0,4.0,0.6,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500017,2026-01-19 00:00:00+00:00,1610612765,Detroit Pistons,1610612738,Boston Celtics,H,1,Detroit,Detroit,2,5,18.8,2,0.0,1,20.5,Low,9.65,-8.65,8.03,1.4,4.5,-0.61,13.32,9.65,0.3011751594916879,,,,0.07,16.88,0.471,0.503,0.975,41.0,10.0,2.14,7.0,3.0,0.7,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500624,2026-01-21 00:00:00+00:00,1610612765,Detroit Pistons,1610612740,New Orleans Pelicans,A,8,New Orleans,Detroit,3,5,38.2,2,940.8,3,45.2,Elevated,3.44,4.56,8.0,1.4,-4.5,-1.36,3.54,3.44,1.4268185004117315,,,,0.26,15.79,0.487,0.518,,42.0,10.0,4.17,8.0,2.0,0.8,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
22500635,2026-01-23 00:00:00+00:00,1610612765,Detroit Pistons,1610612745,Houston Rockets,H,-7,Detroit,New Orleans,3,5,38.2,2,940.8,3,45.2,Elevated,9.32,-16.32,7.9,1.4,4.5,-1.36,12.44,9.32,-1.9263458743768789,,,,-1.59,15.92,0.485,0.512,0.961,43.0,10.0,0.55,7.0,3.0,0.7,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
18447468,2026-01-25 00:00:00+00:00,9,Detroit Pistons,26,Sacramento Kings,H,23,Detroit,,0,0,10.0,5,,0,5.0,Low,4.17,18.83,0.0,0.0,4.5,-0.15,4.35,4.17,1.9547581848043103,,,,,15.87,0.486,0.52,,44.0,10.0,3.92,8.0,2.0,0.8,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
18447486,2026-01-27 00:00:00+00:00,9,Detroit Pistons,8,Denver Nuggets,A,2,Denver,Detroit,1,1,10.0,2,1154.6,3,19.8,Low,11.29,-9.29,23.0,3.0,-4.5,-0.59,20.91,11.29,0.2698726771831089,,,,,16.35,0.478,0.501,,45.0,10.0,2.91,8.0,2.0,0.8,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
18447503,2026-01-29 00:00:00+00:00,9,Detroit Pistons,24,Phoenix Suns,A,-18,Phoenix,Denver,2,2,10.0,2,585.4,2,16.2,Low,9.54,-27.54,15.0,3.0,-4.5,-0.49,13.01,9.54,-1.9919243250722376,,,,,17.26,0.465,0.502,0.731,46.0,10.0,-2.07,7.0,3.0,0.7,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
18447514,2026-01-30 00:00:00+00:00,9,Detroit Pistons,10,Golden State Warriors,A,7,San Francisco,Phoenix,3,3,29.5,1,651.4,2,51.5,High,-7.84,14.84,-3.33,0.0,-4.5,-1.54,-9.38,-7.84,1.9022147131212968,,,,0.91,17.87,0.456,0.496,0.731,47.0,10.0,-1.16,7.0,3.0,0.7,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
18447522,2026-02-01 00:00:00+00:00,9,Detroit Pistons,3,Brooklyn Nets,H,53,Detroit,San Francisco,4,4,52.2,2,2085.2,3,57.8,High,10.86,42.14,12.25,3.0,4.5,-1.73,18.02,10.86,1.999562778861851,,,,0.97,21.29,0.413,0.449,,48.0,10.0,4.6,8.0,2.0,0.8,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
18447534,2026-02-03 00:00:00+00:00,9,Detroit Pistons,8,Denver Nuggets,H,3,Detroit,Detroit,4,5,61.0,2,0.0,1,58.5,High,10.6,-7.6,12.15,1.8,4.5,-1.75,16.7,10.6,0.3589230388146536,,,,-0.14,21.36,0.413,0.447,,49.0,10.0,4.48,8.0,2.0,0.8,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
18447551,2026-02-05 00:00:00+00:00,9,Detroit Pistons,30,Washington Wizards,H,-9,Detroit,Detroit,4,6,68.0,2,0.0,1,64.8,High,11.58,-20.58,19.67,2.0,4.5,-1.94,24.22,11.58,-1.96790422472418,,,,-1.69,20.07,0.428,0.461,0.764,50.0,10.0,-0.96,7.0,3.0,0.7,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
18447560,2026-02-06 00:00:00+00:00,9,Detroit Pistons,20,New York Knicks,H,38,Detroit,Detroit,4,7,75.0,1,0.0,1,87.0,Critical,-7.69,45.69,-9.29,-1.71,4.5,-2.61,-9.11,-7.69,1.9997850188731496,,,,0.93,24.19,0.383,0.424,0.764,51.0,10.0,4.47,7.0,3.0,0.7,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
18447579,2026-02-09 00:00:00+00:00,9,Detroit Pistons,4,Charlotte Hornets,A,6,Charlotte,Detroit,3,7,52.2,3,505.9,2,47.0,Elevated,-5.47,11.47,1.5,-1.5,-4.5,-1.41,-5.91,-5.47,1.816757802029084,,,,0.85,24.28,0.382,0.429,0.764,52.0,10.0,5.16,7.0,3.0,0.7,0.7547169811320755,3.2184905660377354,0.5670000000000001,Streak-Driven Contender
