game_id,game_date,team_id,team_name,opponent_id,opponent_name,home_away,actual_margin,current_city,previous_city,games_last_7,games_last_14,density_score,days_since_last_game,travel_miles,travel_load,recovery_offset,fatigue_index,fatigue_tier,expected_margin,pve,base_form_diff,win_diff,home_away_adj,fatigue_adj,expected_total,rpmi_short,rpmi_long,rpmi_accel,rpmi_delta
22500136,2025-10-29 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612747,Los Angeles Lakers,H,-1,Timberwolves,,4,4,52.2,2,,1,0.1,50.6,High,-3.02,2.02,-6.0,0.0,4.5,-1.52,-3.02,,,,3.83
22500143,2025-11-01 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612766,Charlotte Hornets,A,17,Hornets,,3,5,38.2,3,,1,0.22,32.9,Elevated,-9.89,26.89,-4.4,0.0,-4.5,-0.99,-9.89,,,,7.34
22500156,2025-11-03 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612751,Brooklyn Nets,A,16,Nets,,3,6,45.2,2,,1,0.1,44.3,Elevated,11.67,4.33,14.5,3.0,-4.5,-1.33,11.67,,,,-0.08
22500175,2025-11-05 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612752,New York Knicks,A,-23,Knicks,,3,7,52.2,2,,1,0.1,50.6,High,-7.45,-15.55,-1.43,0.0,-4.5,-1.52,-7.45,,,,-6.08
22500036,2025-11-07 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612762,Utah Jazz,H,40,Timberwolves,,3,7,52.2,2,,1,0.1,50.6,High,5.98,34.02,2.25,0.75,4.5,-1.52,5.98,,,,4.81
22500197,2025-11-09 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612758,Sacramento Kings,A,27,Kings,,3,7,52.2,2,,1,0.1,50.6,High,4.76,22.24,9.44,1.33,-4.5,-1.52,4.76,,,,2.25
22500205,2025-11-10 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612762,Utah Jazz,A,7,Jazz,,4,7,75.0,1,,1,0.0,87.0,Critical,7.79,-0.79,13.3,1.6,-4.5,-2.61,7.79,,,,-1.19
22500044,2025-11-14 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612758,Sacramento Kings,H,14,Timberwolves,,3,6,45.2,4,,1,0.35,32.0,Elevated,22.4,-8.4,16.54,2.32,4.5,-0.96,22.4,,,,-5.52
22500232,2025-11-15 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612743,Denver Nuggets,H,-11,Timberwolves,,3,7,52.2,1,,1,0.0,64.2,High,-5.53,-5.47,-7.2,-0.91,4.5,-1.93,-5.53,,,,-3.98
22500246,2025-11-17 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612742,Dallas Mavericks,H,24,Timberwolves,,3,7,52.2,2,,1,0.1,50.6,High,15.52,8.48,10.56,1.98,4.5,-1.52,15.52,,,,4.9
22500259,2025-11-19 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612764,Washington Wizards,H,11,Timberwolves,,3,7,52.2,2,,1,0.1,50.6,High,29.36,-18.36,22.98,3.4,4.5,-1.52,29.36,,,,-4.06
22500053,2025-11-21 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612756,Phoenix Suns,A,-1,Suns,,4,7,75.0,2,,1,0.1,71.1,Critical,-4.97,3.97,1.27,0.4,-4.5,-2.13,-4.97,,,,2.22
22500292,2025-11-24 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612758,Sacramento Kings,A,-5,Kings,,3,6,45.2,3,,1,0.22,38.4,Elevated,17.21,-22.21,20.58,2.28,-4.5,-1.15,17.21,,,,-4.71
22500064,2025-11-26 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612760,Oklahoma City Thunder,A,-8,Thunder,,3,6,45.2,2,,1,0.1,44.3,Elevated,-14.77,6.77,-7.28,-1.67,-4.5,-1.33,-14.77,,,,4.5
22500293,2025-11-29 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612738,Boston Celtics,H,4,Timberwolves,,2,6,25.8,3,,1,0.22,23.2,Low,4.47,-0.47,0.83,-0.17,4.5,-0.7,4.47,,,,0.71
22500306,2025-11-30 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612759,San Antonio Spurs,H,13,Timberwolves,,3,6,45.2,1,,1,0.0,57.2,High,2.26,10.74,0.31,-0.83,4.5,-1.72,2.26,,,,5.08
22500321,2025-12-02 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612740,New Orleans Pelicans,A,7,Pelicans,,3,6,45.2,2,,1,0.1,44.3,Elevated,11.02,-4.02,13.85,3.0,-4.5,-1.33,11.02,,,,-3.41
22500337,2025-12-04 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612740,New Orleans Pelicans,A,9,Pelicans,,3,6,45.2,2,,1,0.1,44.3,Elevated,9.36,-0.36,12.14,3.05,-4.5,-1.33,9.36,,,,-0.75
22500355,2025-12-06 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612746,LA Clippers,H,3,Timberwolves,,4,6,68.0,2,,1,0.1,64.8,High,13.82,-10.82,8.94,2.32,4.5,-1.94,13.82,,,,-4.5
22500365,2025-12-08 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612756,Phoenix Suns,H,-3,Timberwolves,,3,7,52.2,2,,1,0.1,50.6,High,4.77,-7.77,0.89,0.89,4.5,-1.52,4.77,,,,-0.92
22501215,2025-12-12 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612744,Golden State Warriors,A,7,Warriors,,2,6,25.8,4,,1,0.35,19.4,Low,-4.12,11.12,0.21,0.75,-4.5,-0.58,-4.12,,,,5.84
22501220,2025-12-14 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612758,Sacramento Kings,H,14,Timberwolves,,2,6,25.8,2,,1,0.1,26.8,Low,23.1,-9.1,16.04,3.36,4.5,-0.8,23.1,,,,-1.7
22500368,2025-12-17 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612763,Memphis Grizzlies,H,-6,Timberwolves,,2,5,18.8,3,,1,0.22,17.8,Low,11.99,-17.99,6.29,1.73,4.5,-0.53,11.99,,,,-3.48
22500385,2025-12-19 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612760,Oklahoma City Thunder,H,5,Timberwolves,,3,5,38.2,2,,1,0.1,38.0,Elevated,-10.08,15.08,-11.89,-1.56,4.5,-1.14,-10.08,,,,4.6
22500400,2025-12-21 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612749,Milwaukee Bucks,H,3,Timberwolves,,3,5,38.2,2,,1,0.1,38.0,Elevated,37.61,-34.61,30.39,3.86,4.5,-1.14,37.61,,,,-4.99
22500416,2025-12-23 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612752,New York Knicks,H,11,Timberwolves,,3,5,38.2,2,,1,0.1,38.0,Elevated,0.12,10.88,-4.9,1.66,4.5,-1.14,0.12,,,,3.88
22500013,2025-12-25 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612743,Denver Nuggets,A,-4,Nuggets,,3,6,45.2,2,,1,0.1,44.3,Elevated,0.2,-4.2,5.03,1.0,-4.5,-1.33,0.2,,,,-0.37
22500439,2025-12-27 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612751,Brooklyn Nets,H,-16,Timberwolves,,3,6,45.2,2,,1,0.1,44.3,Elevated,12.39,-28.39,8.14,1.07,4.5,-1.33,12.39,,,,-3.8
22500452,2025-12-29 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612741,Chicago Bulls,A,35,Bulls,,3,6,45.2,2,,1,0.1,44.3,Elevated,-0.2,35.2,4.83,0.8,-4.5,-1.33,-0.2,,,,7.32
22500463,2025-12-31 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612737,Atlanta Hawks,A,-24,Hawks,,3,7,52.2,2,,1,0.1,50.6,High,0.65,-24.65,5.87,0.8,-4.5,-1.52,0.65,,,,-3.41
22500486,2026-01-03 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612748,Miami Heat,A,10,Heat,,3,6,45.2,3,,1,0.22,38.4,Elevated,0.65,9.35,5.5,0.8,-4.5,-1.15,0.65,,,,2.03
22500498,2026-01-04 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612764,Washington Wizards,A,26,Wizards,,3,7,52.2,1,,1,0.0,64.2,High,5.61,20.39,10.63,1.4,-4.5,-1.93,5.61,,,,2.49
22500513,2026-01-06 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612748,Miami Heat,H,28,Timberwolves,,3,7,52.2,2,,1,0.1,50.6,High,10.15,17.85,6.17,1.0,4.5,-1.52,10.15,,,,8.58
22500530,2026-01-08 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612739,Cleveland Cavaliers,H,9,Timberwolves,,3,7,52.2,2,,1,0.1,50.6,High,10.55,-1.55,6.57,1.0,4.5,-1.52,10.55,,,,-7.41
22500542,2026-01-10 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612739,Cleveland Cavaliers,A,-12,Cavaliers,,4,7,75.0,2,,1,0.1,71.1,Critical,2.2,-14.2,7.63,1.2,-4.5,-2.13,2.2,,,,-6.33
22500552,2026-01-11 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612759,San Antonio Spurs,H,1,Timberwolves,,4,7,75.0,1,,1,0.0,87.0,Critical,-3.38,4.38,-4.27,-1.0,4.5,-2.61,-3.38,,,,0.42
22500566,2026-01-13 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612749,Milwaukee Bucks,A,33,Bucks,,4,7,75.0,2,,1,0.1,71.1,Critical,-0.6,33.6,5.03,1.0,-4.5,-2.13,-0.6,,,,6.94
22500591,2026-01-16 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612745,Houston Rockets,A,-5,Rockets,,3,7,52.2,3,,1,0.22,43.8,Elevated,1.09,-6.09,5.9,1.0,-4.5,-1.31,1.09,,,,-2.04
22500598,2026-01-17 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612759,San Antonio Spurs,A,-3,Spurs,,4,8,82.0,1,,1,0.0,94.0,Critical,-12.52,9.52,-4.2,-1.0,-4.5,-2.82,-12.52,,,,-0.16
22500616,2026-01-20 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612762,Utah Jazz,A,-5,Jazz,,3,7,52.2,3,,1,0.22,43.8,Elevated,5.35,-10.35,9.97,1.2,-4.5,-1.31,5.35,,,,-4.79
22500631,2026-01-22 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612741,Chicago Bulls,H,-5,Timberwolves,,3,7,52.2,2,,1,0.1,50.6,High,8.15,-13.15,4.57,0.6,4.5,-1.52,8.15,,,,-2.57
22500080,2025-10-22 00:00:00+00:00,1610612751,Brooklyn Nets,1610612766,Charlotte Hornets,A,-19,Hornets,,0,0,10.0,5,,1,0.5,7.0,Low,-4.71,-14.29,0.0,0.0,-4.5,-0.21,-4.71,,,,
22500091,2025-10-24 00:00:00+00:00,1610612751,Brooklyn Nets,1610612739,Cleveland Cavaliers,H,-7,Nets,,1,1,10.0,2,,1,0.1,12.6,Low,-6.88,-0.12,-11.0,0.0,4.5,-0.38,-6.88,,,,
22500105,2025-10-26 00:00:00+00:00,1610612751,Brooklyn Nets,1610612759,San Antonio Spurs,A,-11,Spurs,,2,2,10.0,2,,1,0.1,12.6,Low,-42.38,31.38,-31.5,-6.0,-4.5,-0.38,-42.38,,,,
22500116,2025-10-27 00:00:00+00:00,1610612751,Brooklyn Nets,1610612745,Houston Rockets,A,-28,Rockets,,3,3,29.5,1,,1,0.0,41.5,Elevated,-15.58,-12.42,-9.83,0.0,-4.5,-1.24,-15.58,,,,-3.07
22500130,2025-10-29 00:00:00+00:00,1610612751,Brooklyn Nets,1610612737,Atlanta Hawks,H,-5,Nets,,4,4,52.2,2,,1,0.1,50.6,High,-5.27,0.27,-6.75,-1.5,4.5,-1.52,-5.27,,,,-1.06
22500149,2025-11-02 00:00:00+00:00,1610612751,Brooklyn Nets,1610612755,Philadelphia 76ers,H,-24,Nets,,3,5,38.2,4,,1,0.35,27.4,Low,-19.32,-4.68,-18.2,-4.8,4.5,-0.82,-19.32,,,,-3.27
22500156,2025-11-03 00:00:00+00:00,1610612751,Brooklyn Nets,1610612750,Minnesota Timberwolves,H,-16,Nets,,3,6,45.2,1,,1,0.0,57.2,High,-14.72,-1.28,-14.5,-3.0,4.5,-1.72,-14.72,,,,1.05
22500173,2025-11-05 00:00:00+00:00,1610612751,Brooklyn Nets,1610612754,Indiana Pacers,A,9,Pacers,,3,7,52.2,2,,1,0.1,50.6,High,-14.88,23.88,-8.0,-0.86,-4.5,-1.52,-14.88,,,,6.51
22500031,2025-11-07 00:00:00+00:00,1610612751,Brooklyn Nets,1610612765,Detroit Pistons,H,-18,Nets,,3,7,52.2,2,,1,0.1,50.6,High,-17.77,-0.23,-17.0,-3.75,4.5,-1.52,-17.77,,,,-1.19
22500192,2025-11-09 00:00:00+00:00,1610612751,Brooklyn Nets,1610612752,New York Knicks,A,-36,Knicks,,4,7,75.0,2,,1,0.1,71.1,Critical,-28.19,-7.81,-18.47,-3.08,-4.5,-2.13,-28.19,,,,-3.53
22500207,2025-11-11 00:00:00+00:00,1610612751,Brooklyn Nets,1610612761,Toronto Raptors,H,-10,Nets,,3,6,45.2,2,,1,0.1,44.3,Elevated,-16.93,6.93,-17.7,-2.4,4.5,-1.33,-16.93,,,,0.51
22500040,2025-11-14 00:00:00+00:00,1610612751,Brooklyn Nets,1610612753,Orlando Magic,A,-7,Magic,,3,6,45.2,3,,1,0.22,38.4,Elevated,-24.61,17.61,-16.5,-2.45,-4.5,-1.15,-24.61,,,,4.3
22500235,2025-11-16 00:00:00+00:00,1610612751,Brooklyn Nets,1610612764,Washington Wizards,A,23,Wizards,,3,7,52.2,2,,1,0.1,50.6,High,-4.1,27.1,1.92,0.0,-4.5,-1.52,-4.1,,,,6.47
22500250,2025-11-18 00:00:00+00:00,1610612751,Brooklyn Nets,1610612738,Boston Celtics,H,-14,Nets,,3,6,45.2,2,,1,0.1,44.3,Elevated,-14.94,0.94,-16.03,-2.08,4.5,-1.33,-14.94,,,,-5.3
22500049,2025-11-21 00:00:00+00:00,1610612751,Brooklyn Nets,1610612738,Boston Celtics,A,8,Celtics,,3,6,45.2,3,,1,0.22,38.4,Elevated,-24.84,32.84,-16.84,-2.34,-4.5,-1.15,-24.84,,,,2.92
22500279,2025-11-23 00:00:00+00:00,1610612751,Brooklyn Nets,1610612761,Toronto Raptors,A,-10,Raptors,,3,6,45.2,2,,1,0.1,44.3,Elevated,-24.88,14.88,-16.21,-2.84,-4.5,-1.33,-24.88,,,,-0.86
22500285,2025-11-24 00:00:00+00:00,1610612751,Brooklyn Nets,1610612752,New York Knicks,H,-13,Nets,,3,6,45.2,1,,1,0.0,57.2,High,-14.02,1.02,-14.4,-2.4,4.5,-1.72,-14.02,,,,-3.29
22500070,2025-11-28 00:00:00+00:00,1610612751,Brooklyn Nets,1610612755,Philadelphia 76ers,H,-12,Nets,,3,6,45.2,4,,1,0.35,32.0,Elevated,-5.94,-6.06,-7.69,-1.79,4.5,-0.96,-5.94,,,,-4.86
22500297,2025-11-29 00:00:00+00:00,1610612751,Brooklyn Nets,1610612749,Milwaukee Bucks,A,-17,Bucks,,3,6,45.2,1,,1,0.0,57.2,High,-11.52,-5.48,-4.81,-0.5,-4.5,-1.72,-11.52,,,,-3.36
22500312,2025-12-01 00:00:00+00:00,1610612751,Brooklyn Nets,1610612766,Charlotte Hornets,H,13,Nets,,3,6,45.2,2,,1,0.1,44.3,Elevated,-1.93,14.93,-4.5,-0.6,4.5,-1.33,-1.93,,,,5.81
22500329,2025-12-03 00:00:00+00:00,1610612751,Brooklyn Nets,1610612741,Chicago Bulls,A,10,Bulls,,3,6,45.2,2,,1,0.1,44.3,Elevated,-8.93,18.93,-2.5,-0.6,-4.5,-1.33,-8.93,,,,4.2
22500335,2025-12-04 00:00:00+00:00,1610612751,Brooklyn Nets,1610612762,Utah Jazz,H,-13,Nets,,4,7,75.0,1,,1,0.0,87.0,Critical,7.19,-20.19,5.0,0.3,4.5,-2.61,7.19,,,,-7.01
22500350,2025-12-06 00:00:00+00:00,1610612751,Brooklyn Nets,1610612740,New Orleans Pelicans,H,18,Nets,,4,7,75.0,2,,1,0.1,71.1,Critical,0.03,17.97,-2.95,0.61,4.5,-2.13,0.03,,,,2.39
22501214,2025-12-12 00:00:00+00:00,1610612751,Brooklyn Nets,1610612742,Dallas Mavericks,A,-8,Mavericks,,1,6,25.8,6,,1,0.5,14.9,Low,-14.88,6.88,-8.07,-1.86,-4.5,-0.45,-14.88,,,,0.41
22501219,2025-12-14 00:00:00+00:00,1610612751,Brooklyn Nets,1610612749,Milwaukee Bucks,H,45,Nets,,1,5,18.8,2,,1,0.1,20.5,Low,-6.41,51.41,-8.79,-1.5,4.5,-0.61,-6.41,,,,8.38
22500373,2025-12-18 00:00:00+00:00,1610612751,Brooklyn Nets,1610612748,Miami Heat,H,-11,Nets,,2,4,10.0,4,,1,0.35,9.1,Low,9.43,-20.43,3.52,1.68,4.5,-0.27,9.43,,,,-8.67
22500397,2025-12-21 00:00:00+00:00,1610612751,Brooklyn Nets,1610612761,Toronto Raptors,H,15,Nets,,2,3,10.0,3,,1,0.22,10.9,Low,-12.03,27.03,-12.69,-3.52,4.5,-0.33,-12.03,,,,1.79
22500410,2025-12-23 00:00:00+00:00,1610612751,Brooklyn Nets,1610612755,Philadelphia 76ers,A,8,76ers,,2,4,10.0,2,,1,0.1,12.6,Low,10.38,-2.38,14.81,0.44,-4.5,-0.38,10.38,,,,-2.34
22500439,2025-12-27 00:00:00+00:00,1610612751,Brooklyn Nets,1610612750,Minnesota Timberwolves,A,16,Timberwolves,,2,4,10.0,4,,1,0.35,9.1,Low,-13.99,29.99,-8.14,-1.07,-4.5,-0.27,-13.99,,,,6.11
22500449,2025-12-29 00:00:00+00:00,1610612751,Brooklyn Nets,1610612744,Golden State Warriors,H,-13,Nets,,2,4,10.0,2,,1,0.1,12.6,Low,16.26,-29.26,10.07,2.07,4.5,-0.38,16.26,,,,-9.07
22500471,2026-01-01 00:00:00+00:00,1610612751,Brooklyn Nets,1610612745,Houston Rockets,H,-24,Nets,,2,5,18.8,3,,1,0.22,17.8,Low,-1.27,-22.73,-4.23,-1.0,4.5,-0.53,-1.27,,,,-2.94
22500477,2026-01-02 00:00:00+00:00,1610612751,Brooklyn Nets,1610612764,Washington Wizards,A,-20,Wizards,,3,5,38.2,1,,1,0.0,50.2,High,7.76,-27.76,12.17,1.6,-4.5,-1.51,7.76,,,,-16.17
22500496,2026-01-04 00:00:00+00:00,1610612751,Brooklyn Nets,1610612743,Denver Nuggets,H,12,Nets,,3,6,45.2,2,,1,0.1,44.3,Elevated,-2.66,14.66,-4.83,-1.0,4.5,-1.33,-2.66,,,,18.61
22500521,2026-01-07 00:00:00+00:00,1610612751,Brooklyn Nets,1610612753,Orlando Magic,H,-1,Nets,,3,5,38.2,3,,1,0.22,32.9,Elevated,1.58,-2.58,-1.53,-0.4,4.5,-0.99,1.58,,,,1.59
22500535,2026-01-09 00:00:00+00:00,1610612751,Brooklyn Nets,1610612746,LA Clippers,H,-16,Nets,,3,6,45.2,2,,1,0.1,44.3,Elevated,-0.8,-15.2,-3.17,-0.8,4.5,-1.33,-0.8,,,,-2.33
22500549,2026-01-11 00:00:00+00:00,1610612751,Brooklyn Nets,1610612763,Memphis Grizzlies,A,-5,Grizzlies,,3,6,45.2,2,,1,0.1,44.3,Elevated,-4.93,-0.07,0.5,0.4,-4.5,-1.33,-4.93,,,,-0.62
22500561,2026-01-12 00:00:00+00:00,1610612751,Brooklyn Nets,1610612742,Dallas Mavericks,A,-8,Mavericks,,3,7,52.2,1,,1,0.0,64.2,High,-10.13,2.13,-2.9,-0.8,-4.5,-1.93,-10.13,,,,2.49
22500574,2026-01-14 00:00:00+00:00,1610612751,Brooklyn Nets,1610612740,New Orleans Pelicans,A,-3,Pelicans,,4,7,75.0,2,,1,0.1,71.1,Critical,-10.07,7.07,-2.63,-0.8,-4.5,-2.13,-10.07,,,,4.1
22500587,2026-01-16 00:00:00+00:00,1610612751,Brooklyn Nets,1610612741,Chicago Bulls,H,3,Nets,,4,7,75.0,2,,1,0.1,71.1,Critical,-1.67,4.67,-3.03,-1.0,4.5,-2.13,-1.67,,,,0.94
22500603,2026-01-18 00:00:00+00:00,1610612751,Brooklyn Nets,1610612741,Chicago Bulls,A,-22,Bulls,,4,7,75.0,2,,1,0.1,71.1,Critical,-9.77,-12.23,-2.33,-0.8,-4.5,-2.13,-9.77,,,,-6.02
22500610,2026-01-19 00:00:00+00:00,1610612751,Brooklyn Nets,1610612756,Phoenix Suns,H,-9,Nets,,4,7,75.0,1,,1,0.0,87.0,Critical,-1.44,-7.56,-2.73,-0.6,4.5,-2.61,-1.44,,,,-2.31
22500622,2026-01-21 00:00:00+00:00,1610612751,Brooklyn Nets,1610612752,New York Knicks,A,-54,Knicks,,4,8,82.0,2,,1,0.1,77.4,Critical,-9.16,-44.84,-1.93,-0.4,-4.5,-2.32,-9.16,,,,-6.02
22500637,2026-01-23 00:00:00+00:00,1610612751,Brooklyn Nets,1610612738,Boston Celtics,H,-4,Nets,,4,8,82.0,2,,1,0.1,77.4,Critical,-2.02,-1.98,-3.4,-0.8,4.5,-2.32,-2.02,,,,4.23
22500003,2025-10-22 00:00:00+00:00,1610612752,New York Knicks,1610612739,Cleveland Cavaliers,H,8,Knicks,,0,0,10.0,5,,1,0.5,7.0,Low,4.29,3.71,0.0,0.0,4.5,-0.21,4.29,,,,
22500018,2025-10-24 00:00:00+00:00,1610612752,New York Knicks,1610612738,Boston Celtics,H,10,Knicks,,1,1,10.0,2,,1,0.1,12.6,Low,19.12,-9.12,9.0,6.0,4.5,-0.38,19.12,,,,
22500108,2025-10-26 00:00:00+00:00,1610612752,New York Knicks,1610612748,Miami Heat,A,-8,Heat,,2,2,10.0,2,,1,0.1,12.6,Low,-6.88,-1.12,-5.0,3.0,-4.5,-0.38,-6.88,,,,
22500125,2025-10-28 00:00:00+00:00,1610612752,New York Knicks,1610612749,Milwaukee Bucks,A,-10,Bucks,,3,3,29.5,2,,1,0.1,30.2,Elevated,-6.74,-3.26,-1.33,0.0,-4.5,-0.91,-6.74,,,,-0.68
22500023,2025-10-31 00:00:00+00:00,1610612752,New York Knicks,1610612741,Chicago Bulls,A,-10,Bulls,,3,4,29.5,3,,1,0.22,26.1,Low,-16.78,6.78,-8.5,-3.0,-4.5,-0.78,-16.78,,,,4.11
22500153,2025-11-02 00:00:00+00:00,1610612752,New York Knicks,1610612741,Chicago Bulls,H,12,Knicks,,3,5,38.2,2,,1,0.1,38.0,Elevated,-11.04,23.04,-10.8,-3.6,4.5,-1.14,-11.04,,,,4.87
22500159,2025-11-03 00:00:00+00:00,1610612752,New York Knicks,1610612764,Washington Wizards,H,17,Knicks,,3,6,45.2,1,,1,0.0,57.2,High,19.12,-2.12,14.33,2.0,4.5,-1.72,19.12,,,,-2.55
22500175,2025-11-05 00:00:00+00:00,1610612752,New York Knicks,1610612750,Minnesota Timberwolves,H,23,Knicks,,3,7,52.2,2,,1,0.1,50.6,High,4.41,18.59,1.43,0.0,4.5,-1.52,4.41,,,,2.13
22500192,2025-11-09 00:00:00+00:00,1610612752,New York Knicks,1610612751,Brooklyn Nets,H,36,Knicks,,3,6,45.2,4,,1,0.35,32.0,Elevated,25.1,10.9,18.47,3.08,4.5,-0.96,25.1,,,,0.16
22500208,2025-11-11 00:00:00+00:00,1610612752,New York Knicks,1610612763,Memphis Grizzlies,H,13,Knicks,,2,6,25.8,2,,1,0.1,26.8,Low,19.09,-6.09,13.58,1.82,4.5,-0.8,19.09,,,,-4.27
22500215,2025-11-12 00:00:00+00:00,1610612752,New York Knicks,1610612753,Orlando Magic,H,-17,Knicks,,3,6,45.2,1,,1,0.0,57.2,High,13.27,-30.27,9.01,1.47,4.5,-1.72,13.27,,,,-7.53
22500039,2025-11-14 00:00:00+00:00,1610612752,New York Knicks,1610612748,Miami Heat,H,8,Knicks,,3,7,52.2,2,,1,0.1,50.6,High,5.94,2.06,2.64,0.32,4.5,-1.52,5.94,,,,1.46
22500244,2025-11-17 00:00:00+00:00,1610612752,New York Knicks,1610612748,Miami Heat,A,-2,Heat,,3,6,45.2,3,,1,0.22,38.4,Elevated,-1.2,-0.8,3.68,0.77,-4.5,-1.15,-1.2,,,,2.32
22500262,2025-11-19 00:00:00+00:00,1610612752,New York Knicks,1610612742,Dallas Mavericks,A,2,Mavericks,,3,6,45.2,2,,1,0.1,44.3,Elevated,9.35,-7.35,13.09,2.09,-4.5,-1.33,9.35,,,,-0.65
22500269,2025-11-22 00:00:00+00:00,1610612752,New York Knicks,1610612753,Orlando Magic,A,-12,Magic,,2,6,25.8,3,,1,0.22,23.2,Low,-2.42,-9.58,2.29,0.48,-4.5,-0.7,-2.42,,,,-2.79
22500285,2025-11-24 00:00:00+00:00,1610612752,New York Knicks,1610612751,Brooklyn Nets,A,13,Nets,,3,6,45.2,2,,1,0.1,44.3,Elevated,10.97,2.03,14.4,2.4,-4.5,-1.33,10.97,,,,3.11
22500061,2025-11-26 00:00:00+00:00,1610612752,New York Knicks,1610612766,Charlotte Hornets,A,28,Hornets,,3,6,45.2,2,,1,0.1,44.3,Elevated,6.3,21.7,9.85,2.28,-4.5,-1.33,6.3,,,,6.59
22500074,2025-11-28 00:00:00+00:00,1610612752,New York Knicks,1610612749,Milwaukee Bucks,H,9,Knicks,,3,6,45.2,2,,1,0.1,44.3,Elevated,18.35,-9.35,13.14,2.04,4.5,-1.33,18.35,,,,-3.06
22500303,2025-11-30 00:00:00+00:00,1610612752,New York Knicks,1610612761,Toronto Raptors,H,22,Knicks,,3,6,45.2,2,,1,0.1,44.3,Elevated,4.97,17.03,1.8,0.0,4.5,-1.33,4.97,,,,2.54
22500320,2025-12-02 00:00:00+00:00,1610612752,New York Knicks,1610612738,Boston Celtics,A,-6,Celtics,,3,6,45.2,2,,1,0.1,44.3,Elevated,-2.07,-3.93,3.47,0.29,-4.5,-1.33,-2.07,,,,-2.8
22500328,2025-12-03 00:00:00+00:00,1610612752,New York Knicks,1610612766,Charlotte Hornets,H,15,Knicks,,4,7,75.0,1,,1,0.0,87.0,Critical,15.78,-0.78,11.6,2.29,4.5,-2.61,15.78,,,,-0.42
22500343,2025-12-05 00:00:00+00:00,1610612752,New York Knicks,1610612762,Utah Jazz,H,34,Knicks,,4,7,75.0,2,,1,0.1,71.1,Critical,17.7,16.3,13.62,1.71,4.5,-2.13,17.7,,,,3.24
22500357,2025-12-07 00:00:00+00:00,1610612752,New York Knicks,1610612753,Orlando Magic,H,6,Knicks,,4,7,75.0,2,,1,0.1,71.1,Critical,15.59,-9.59,11.73,1.49,4.5,-2.13,15.59,,,,-3.58
22501202,2025-12-09 00:00:00+00:00,1610612752,New York Knicks,1610612761,Toronto Raptors,A,16,Raptors,,4,7,75.0,2,,1,0.1,71.1,Critical,6.17,9.83,11.6,1.2,-4.5,-2.13,6.17,,,,1.86
22501229,2025-12-13 00:00:00+00:00,1610612752,New York Knicks,1610612753,Orlando Magic,A,12,Magic,,2,6,25.8,4,,1,0.35,19.4,Low,4.68,7.32,8.56,1.2,-4.5,-0.58,4.68,,,,0.76
62500001,2025-12-16 00:00:00+00:00,1610612752,New York Knicks,1610612759,San Antonio Spurs,H,11,Knicks,,2,6,25.8,3,,1,0.22,23.2,Low,17.52,-6.52,12.04,1.68,4.5,-0.7,17.52,,,,-2.39
