game_id,game_date,team_id,team_name,opponent_id,opponent_name,home_away,actual_margin,current_city,previous_city,games_last_7,games_last_14,density_score,days_since_last_game,travel_miles,travel_load,fatigue_index,fatigue_tier
22500228,2025-11-15,1610612763,Memphis Grizzlies,1610612739,Cleveland Cavaliers,A,-8,Cleveland,Boston,3,7,52.2,3,549.1,2,47.0,Elevated
22500228,2025-11-15,1610612739,Cleveland Cavaliers,1610612763,Memphis Grizzlies,H,8,Cleveland,Cleveland,4,7,75.0,2,0.0,1,71.1,Critical
22500229,2025-11-15,1610612766,Charlotte Hornets,1610612760,Oklahoma City Thunder,H,-13,Charlotte,Milwaukee,3,7,52.2,1,659.6,2,74.2,Critical
22500229,2025-11-15,1610612760,Oklahoma City Thunder,1610612766,Charlotte Hornets,A,13,Charlotte,Oklahoma City,3,7,52.2,3,938.9,3,50.1,High
22500230,2025-11-15,1610612761,Toronto Raptors,1610612754,Indiana Pacers,A,18,Indianapolis,Cleveland,3,6,45.2,2,263.0,1,44.3,Elevated
22500230,2025-11-15,1610612754,Indiana Pacers,1610612761,Toronto Raptors,H,-18,Indianapolis,Phoenix,4,7,75.0,2,1496.2,3,78.3,Critical
22500231,2025-11-15,1610612747,Los Angeles Lakers,1610612749,Milwaukee Bucks,A,24,Milwaukee,New Orleans,4,7,75.0,1,912.7,3,101.0,Critical
22500231,2025-11-15,1610612749,Milwaukee Bucks,1610612747,Los Angeles Lakers,H,-24,Milwaukee,Milwaukee,4,8,82.0,1,0.0,1,94.0,Critical
22500232,2025-11-15,1610612750,Minnesota Timberwolves,1610612743,Denver Nuggets,H,-11,Minneapolis,Minneapolis,3,7,52.2,1,0.0,1,64.2,High
22500232,2025-11-15,1610612743,Denver Nuggets,1610612750,Minnesota Timberwolves,A,11,Minneapolis,Los Angeles,3,6,45.2,3,1522.4,3,44.6,Elevated
22500233,2025-11-16,1610612738,Boston Celtics,1610612746,LA Clippers,H,3,Boston,Boston,3,6,45.2,4,0.0,1,32.0,Elevated
22500233,2025-11-16,1610612746,LA Clippers,1610612738,Boston Celtics,A,-3,Boston,Dallas,3,7,52.2,2,1549.3,3,57.8,High
22500234,2025-11-16,1610612759,San Antonio Spurs,1610612758,Sacramento Kings,H,13,San Antonio,San Antonio,3,7,52.2,2,0.0,1,50.6,High
22500234,2025-11-16,1610612758,Sacramento Kings,1610612759,San Antonio Spurs,A,-13,San Antonio,Minneapolis,4,7,75.0,2,1110.9,3,78.3,Critical
22500235,2025-11-16,1610612764,Washington Wizards,1610612751,Brooklyn Nets,H,-23,Washington,Houston,2,6,25.8,4,1219.1,3,24.6,Low
22500235,2025-11-16,1610612751,Brooklyn Nets,1610612764,Washington Wizards,A,23,Washington,Orlando,3,7,52.2,2,758.1,2,54.2,High
22500236,2025-11-16,1610612745,Houston Rockets,1610612753,Orlando Magic,H,4,Houston,Houston,3,6,45.2,2,0.0,1,44.3,Elevated
22500236,2025-11-16,1610612753,Orlando Magic,1610612745,Houston Rockets,A,-4,Houston,Orlando,4,6,68.0,2,847.1,3,72.0,Critical
22500237,2025-11-16,1610612744,Golden State Warriors,1610612740,New Orleans Pelicans,A,18,New Orleans,San Antonio,4,7,75.0,2,502.7,2,74.7,Critical
22500237,2025-11-16,1610612740,New Orleans Pelicans,1610612744,Golden State Warriors,H,-18,New Orleans,New Orleans,3,7,52.2,2,0.0,1,50.6,High
22500238,2025-11-16,1610612757,Portland Trail Blazers,1610612742,Dallas Mavericks,A,-5,Dallas,Houston,3,6,45.2,2,226.8,1,44.3,Elevated
22500238,2025-11-16,1610612742,Dallas Mavericks,1610612757,Portland Trail Blazers,H,5,Dallas,Dallas,3,7,52.2,2,0.0,1,50.6,High
22500239,2025-11-16,1610612737,Atlanta Hawks,1610612756,Phoenix Suns,A,2,Phoenix,Salt Lake City,3,7,52.2,3,506.0,2,47.0,Elevated
22500239,2025-11-16,1610612756,Phoenix Suns,1610612737,Atlanta Hawks,H,-2,Phoenix,Phoenix,3,7,52.2,3,0.0,1,43.8,Elevated
22500240,2025-11-16,1610612762,Utah Jazz,1610612741,Chicago Bulls,H,3,Salt Lake City,Salt Lake City,3,7,52.2,3,0.0,1,43.8,Elevated
22500240,2025-11-16,1610612741,Chicago Bulls,1610612762,Utah Jazz,A,-3,Salt Lake City,Detroit,2,6,25.8,4,1488.3,3,24.6,Low
22500241,2025-11-17,1610612739,Cleveland Cavaliers,1610612749,Milwaukee Bucks,H,12,Cleveland,Cleveland,4,7,75.0,2,0.0,1,71.1,Critical
22500241,2025-11-17,1610612749,Milwaukee Bucks,1610612739,Cleveland Cavaliers,A,-12,Cleveland,Milwaukee,4,8,82.0,2,335.9,2,81.0,Critical
22500242,2025-11-17,1610612765,Detroit Pistons,1610612754,Indiana Pacers,H,15,Detroit,Detroit,3,7,52.2,3,0.0,1,43.8,Elevated
22500242,2025-11-17,1610612754,Indiana Pacers,1610612765,Detroit Pistons,A,-15,Detroit,Indianapolis,3,7,52.2,2,240.4,1,50.6,High
22500243,2025-11-17,1610612755,Philadelphia 76ers,1610612746,LA Clippers,H,2,Philadelphia,Detroit,2,6,25.8,3,443.4,2,26.4,Low
22500243,2025-11-17,1610612746,LA Clippers,1610612755,Philadelphia 76ers,A,-2,Philadelphia,Boston,4,8,82.0,1,273.4,1,94.0,Critical
22500244,2025-11-17,1610612752,New York Knicks,1610612748,Miami Heat,A,-2,Miami,New York,3,6,45.2,3,1093.6,3,44.6,Elevated
22500244,2025-11-17,1610612748,Miami Heat,1610612752,New York Knicks,H,2,Miami,New York,3,7,52.2,3,1093.6,3,50.1,High
22500245,2025-11-17,1610612761,Toronto Raptors,1610612766,Charlotte Hornets,H,2,Toronto,Indianapolis,3,6,45.2,2,440.3,2,47.9,Elevated
22500245,2025-11-17,1610612766,Charlotte Hornets,1610612761,Toronto Raptors,A,-2,Toronto,Charlotte,4,6,68.0,2,586.8,2,68.4,High
22500246,2025-11-17,1610612750,Minnesota Timberwolves,1610612742,Dallas Mavericks,H,24,Minneapolis,Minneapolis,3,7,52.2,2,0.0,1,50.6,High
22500246,2025-11-17,1610612742,Dallas Mavericks,1610612750,Minnesota Timberwolves,A,-24,Minneapolis,Dallas,4,8,82.0,1,863.1,3,108.0,Critical
22500247,2025-11-17,1610612740,New Orleans Pelicans,1610612760,Oklahoma City Thunder,H,-17,New Orleans,New Orleans,4,7,75.0,1,0.0,1,87.0,Critical
22500247,2025-11-17,1610612760,Oklahoma City Thunder,1610612740,New Orleans Pelicans,A,17,New Orleans,Charlotte,3,7,52.2,2,649.5,2,54.2,High
22500248,2025-11-17,1610612743,Denver Nuggets,1610612741,Chicago Bulls,H,-3,Denver,Minneapolis,3,7,52.2,2,698.5,2,54.2,High
22500248,2025-11-17,1610612741,Chicago Bulls,1610612743,Denver Nuggets,A,3,Denver,Salt Lake City,3,6,45.2,1,370.1,2,67.2,High
22500249,2025-11-18,1610612753,Orlando Magic,1610612744,Golden State Warriors,H,8,Orlando,Houston,3,7,52.2,2,847.1,3,57.8,High
22500249,2025-11-18,1610612744,Golden State Warriors,1610612753,Orlando Magic,A,-8,Orlando,New Orleans,4,8,82.0,2,533.2,2,81.0,Critical
22500250,2025-11-18,1610612751,Brooklyn Nets,1610612738,Boston Celtics,H,-14,Brooklyn,Washington,3,6,45.2,2,203.3,1,44.3,Elevated
22500250,2025-11-18,1610612738,Boston Celtics,1610612751,Brooklyn Nets,A,14,Brooklyn,Boston,3,6,45.2,2,190.4,1,44.3,Elevated
22500251,2025-11-18,1610612737,Atlanta Hawks,1610612765,Detroit Pistons,H,-8,Atlanta,Phoenix,3,7,52.2,2,1588.0,3,57.8,High
22500251,2025-11-18,1610612765,Detroit Pistons,1610612737,Atlanta Hawks,A,8,Atlanta,Detroit,3,7,52.2,1,597.5,2,74.2,Critical
22500252,2025-11-18,1610612759,San Antonio Spurs,1610612763,Memphis Grizzlies,H,10,San Antonio,San Antonio,3,7,52.2,2,0.0,1,50.6,High
22500252,2025-11-18,1610612763,Memphis Grizzlies,1610612759,San Antonio Spurs,A,-10,San Antonio,Cleveland,3,6,45.2,3,1254.4,3,44.6,Elevated
22500253,2025-11-18,1610612747,Los Angeles Lakers,1610612762,Utah Jazz,H,14,Los Angeles,Milwaukee,3,6,45.2,3,1742.4,3,44.6,Elevated
22500253,2025-11-18,1610612762,Utah Jazz,1610612747,Los Angeles Lakers,A,-14,Los Angeles,Salt Lake City,3,6,45.2,2,581.0,2,47.9,Elevated
22500254,2025-11-18,1610612756,Phoenix Suns,1610612757,Portland Trail Blazers,A,17,Portland,Phoenix,3,7,52.2,2,1006.3,3,57.8,High
22500254,2025-11-18,1610612757,Portland Trail Blazers,1610612756,Phoenix Suns,H,-17,Portland,Dallas,3,6,45.2,2,1630.0,3,51.5,High
22500255,2025-11-19,1610612745,Houston Rockets,1610612739,Cleveland Cavaliers,A,10,Cleveland,Houston,3,6,45.2,3,1114.5,3,44.6,Elevated
22500255,2025-11-19,1610612739,Cleveland Cavaliers,1610612745,Houston Rockets,H,-10,Cleveland,Cleveland,4,8,82.0,2,0.0,1,77.4,Critical
22500256,2025-11-19,1610612766,Charlotte Hornets,1610612754,Indiana Pacers,A,-9,Indianapolis,Toronto,4,6,68.0,2,440.3,2,68.4,High
22500256,2025-11-19,1610612754,Indiana Pacers,1610612766,Charlotte Hornets,H,9,Indianapolis,Detroit,3,7,52.2,2,240.4,1,50.6,High
22500257,2025-11-19,1610612748,Miami Heat,1610612744,Golden State Warriors,H,14,Miami,Miami,3,7,52.2,2,0.0,1,50.6,High
22500257,2025-11-19,1610612744,Golden State Warriors,1610612748,Miami Heat,A,-14,Miami,Orlando,4,8,82.0,1,204.3,1,94.0,Critical
22500258,2025-11-19,1610612761,Toronto Raptors,1610612755,Philadelphia 76ers,A,9,Philadelphia,Toronto,3,6,45.2,2,337.3,2,47.9,Elevated
22500258,2025-11-19,1610612755,Philadelphia 76ers,1610612761,Toronto Raptors,H,-9,Philadelphia,Philadelphia,2,6,25.8,2,0.0,1,26.8,Low
22500259,2025-11-19,1610612750,Minnesota Timberwolves,1610612764,Washington Wizards,H,11,Minneapolis,Minneapolis,3,7,52.2,2,0.0,1,50.6,High
22500259,2025-11-19,1610612764,Washington Wizards,1610612750,Minnesota Timberwolves,A,-11,Minneapolis,Washington,2,6,25.8,3,932.8,3,29.5,Low
22500260,2025-11-19,1610612743,Denver Nuggets,1610612740,New Orleans Pelicans,A,7,New Orleans,Denver,3,7,52.2,2,1081.3,3,57.8,High
22500260,2025-11-19,1610612740,New Orleans Pelicans,1610612743,Denver Nuggets,H,-7,New Orleans,New Orleans,4,7,75.0,2,0.0,1,71.1,Critical
22500261,2025-11-19,1610612760,Oklahoma City Thunder,1610612758,Sacramento Kings,H,14,Oklahoma City,New Orleans,3,7,52.2,2,575.8,2,54.2,High
22500261,2025-11-19,1610612758,Sacramento Kings,1610612760,Oklahoma City Thunder,A,-14,Oklahoma City,San Antonio,3,7,52.2,3,420.5,2,47.0,Elevated
22500262,2025-11-19,1610612752,New York Knicks,1610612742,Dallas Mavericks,A,2,Dallas,Miami,3,6,45.2,2,1110.8,3,51.5,High
22500262,2025-11-19,1610612742,Dallas Mavericks,1610612752,New York Knicks,H,-2,Dallas,Minneapolis,4,8,82.0,2,863.1,3,84.6,Critical
22500263,2025-11-19,1610612757,Portland Trail Blazers,1610612741,Chicago Bulls,H,-1,Portland,Portland,4,7,75.0,1,0.0,1,87.0,Critical
22500263,2025-11-19,1610612741,Chicago Bulls,1610612757,Portland Trail Blazers,A,1,Portland,Denver,3,6,45.2,2,979.7,3,51.5,High
22500264,2025-11-20,1610612746,LA Clippers,1610612753,Orlando Magic,A,-28,Orlando,Philadelphia,3,7,52.2,3,860.9,3,50.1,High
22500264,2025-11-20,1610612753,Orlando Magic,1610612746,LA Clippers,H,28,Orlando,Orlando,3,7,52.2,2,0.0,1,50.6,High
22500265,2025-11-20,1610612763,Memphis Grizzlies,1610612758,Sacramento Kings,H,41,Memphis,San Antonio,2,6,25.8,2,628.6,2,30.4,Elevated
22500265,2025-11-20,1610612758,Sacramento Kings,1610612763,Memphis Grizzlies,A,-41,Memphis,Oklahoma City,3,7,52.2,1,421.4,2,74.2,Critical
22500266,2025-11-20,1610612755,Philadelphia 76ers,1610612749,Milwaukee Bucks,A,9,Milwaukee,Philadelphia,3,6,45.2,1,693.8,2,67.2,High
22500266,2025-11-20,1610612749,Milwaukee Bucks,1610612755,Philadelphia 76ers,H,-9,Milwaukee,Cleveland,3,7,52.2,3,335.9,2,47.0,Elevated
22500267,2025-11-20,1610612737,Atlanta Hawks,1610612759,San Antonio Spurs,A,-9,San Antonio,Atlanta,3,7,52.2,2,878.0,3,57.8,High
22500267,2025-11-20,1610612759,San Antonio Spurs,1610612737,Atlanta Hawks,H,9,San Antonio,San Antonio,3,7,52.2,2,0.0,1,50.6,High
22500048,2025-11-21,1610612739,Cleveland Cavaliers,1610612754,Indiana Pacers,H,11,Cleveland,Cleveland,3,8,59.2,2,0.0,1,56.9,High
22500048,2025-11-21,1610612754,Indiana Pacers,1610612739,Cleveland Cavaliers,A,-11,Cleveland,Indianapolis,3,7,52.2,2,263.0,1,50.6,High
22500049,2025-11-21,1610612738,Boston Celtics,1610612751,Brooklyn Nets,H,-8,Boston,Brooklyn,2,6,25.8,3,190.4,1,23.2,Low
22500049,2025-11-21,1610612751,Brooklyn Nets,1610612738,Boston Celtics,A,8,Boston,Brooklyn,3,6,45.2,3,190.4,1,38.4,Elevated
22500050,2025-11-21,1610612761,Toronto Raptors,1610612764,Washington Wizards,H,30,Toronto,Philadelphia,3,7,52.2,2,337.3,2,54.2,High
22500050,2025-11-21,1610612764,Washington Wizards,1610612761,Toronto Raptors,A,-30,Toronto,Minneapolis,2,6,25.8,2,692.4,2,30.4,Elevated
22500051,2025-11-21,1610612741,Chicago Bulls,1610612748,Miami Heat,H,-36,Chicago,Portland,3,7,52.2,2,1751.7,3,57.8,High
22500051,2025-11-21,1610612748,Miami Heat,1610612741,Chicago Bulls,A,36,Chicago,Miami,3,7,52.2,2,1191.3,3,57.8,High
22500052,2025-11-21,1610612742,Dallas Mavericks,1610612740,New Orleans Pelicans,H,3,Dallas,Dallas,4,8,82.0,2,0.0,1,77.4,Critical
22500052,2025-11-21,1610612740,New Orleans Pelicans,1610612742,Dallas Mavericks,A,-3,Dallas,New Orleans,4,7,75.0,2,442.7,2,74.7,Critical
22500053,2025-11-21,1610612756,Phoenix Suns,1610612750,Minnesota Timberwolves,H,1,Phoenix,Portland,2,6,25.8,3,1006.3,3,29.5,Low
22500053,2025-11-21,1610612750,Minnesota Timberwolves,1610612756,Phoenix Suns,A,-1,Phoenix,Minneapolis,4,7,75.0,2,1278.1,3,78.3,Critical
22500054,2025-11-21,1610612743,Denver Nuggets,1610612745,Houston Rockets,A,3,Houston,New Orleans,3,7,52.2,2,316.7,2,54.2,High
22500054,2025-11-21,1610612745,Houston Rockets,1610612743,Denver Nuggets,H,-3,Houston,Cleveland,3,6,45.2,2,1114.5,3,51.5,High
22500055,2025-11-21,1610612760,Oklahoma City Thunder,1610612762,Utah Jazz,A,32,Salt Lake City,Oklahoma City,3,7,52.2,2,862.2,3,57.8,High
22500055,2025-11-21,1610612762,Utah Jazz,1610612760,Oklahoma City Thunder,H,-32,Salt Lake City,Los Angeles,2,6,25.8,3,581.0,2,26.4,Low
22500056,2025-11-21,1610612757,Portland Trail Blazers,1610612744,Golden State Warriors,A,4,San Francisco,Portland,4,7,75.0,2,536.6,2,74.7,Critical
22500056,2025-11-21,1610612744,Golden State Warriors,1610612757,Portland Trail Blazers,H,-4,San Francisco,Miami,4,8,82.0,2,2588.8,3,84.6,Critical
22500268,2025-11-22,1610612746,LA Clippers,1610612766,Charlotte Hornets,A,15,Charlotte,Orlando,3,7,52.2,2,463.1,2,54.2,High
22500268,2025-11-22,1610612766,Charlotte Hornets,1610612746,LA Clippers,H,-15,Charlotte,Indianapolis,3,6,45.2,3,427.9,2,41.5,Elevated
22500269,2025-11-22,1610612752,New York Knicks,1610612753,Orlando Magic,A,-12,Orlando,Dallas,2,6,25.8,3,961.6,3,29.5,Low
22500269,2025-11-22,1610612753,Orlando Magic,1610612752,New York Knicks,H,12,Orlando,Orlando,3,7,52.2,2,0.0,1,50.6,High
22500270,2025-11-22,1610612740,New Orleans Pelicans,1610612737,Atlanta Hawks,H,-17,New Orleans,Dallas,4,8,82.0,1,442.7,2,104.0,Critical
22500270,2025-11-22,1610612737,Atlanta Hawks,1610612740,New Orleans Pelicans,A,17,New Orleans,San Antonio,3,7,52.2,2,502.7,2,54.2,High
22500271,2025-11-22,1610612741,Chicago Bulls,1610612764,Washington Wizards,H,1,Chicago,Chicago,4,7,75.0,1,0.0,1,87.0,Critical
22500271,2025-11-22,1610612764,Washington Wizards,1610612741,Chicago Bulls,A,-1,Chicago,Toronto,3,6,45.2,1,437.8,2,67.2,High
22500272,2025-11-22,1610612749,Milwaukee Bucks,1610612765,Detroit Pistons,H,-13,Milwaukee,Milwaukee,3,7,52.2,2,0.0,1,50.6,High
22500272,2025-11-22,1610612765,Detroit Pistons,1610612749,Milwaukee Bucks,A,13,Milwaukee,Atlanta,2,6,25.8,4,669.3,2,22.0,Low
22500273,2025-11-22,1610612742,Dallas Mavericks,1610612763,Memphis Grizzlies,H,-6,Dallas,Dallas,4,8,82.0,1,0.0,1,94.0,Critical
22500273,2025-11-22,1610612763,Memphis Grizzlies,1610612742,Dallas Mavericks,A,6,Dallas,Memphis,3,6,45.2,2,419.8,2,47.9,Elevated
22500274,2025-11-22,1610612758,Sacramento Kings,1610612743,Denver Nuggets,A,5,Denver,Memphis,3,7,52.2,2,878.8,3,57.8,High
22500274,2025-11-22,1610612743,Denver Nuggets,1610612758,Sacramento Kings,H,-5,Denver,Houston,4,7,75.0,1,880.3,3,101.0,Critical
22500275,2025-11-23,1610612748,Miami Heat,1610612755,Philadelphia 76ers,A,10,Philadelphia,Chicago,3,6,45.2,2,666.5,2,47.9,Elevated
22500275,2025-11-23,1610612755,Philadelphia 76ers,1610612748,Miami Heat,H,-10,Philadelphia,Milwaukee,3,6,45.2,3,693.8,2,41.5,Elevated
22500276,2025-11-23,1610612766,Charlotte Hornets,1610612737,Atlanta Hawks,A,-3,Atlanta,Charlotte,3,7,52.2,1,226.5,1,64.2,High
22500276,2025-11-23,1610612737,Atlanta Hawks,1610612766,Charlotte Hornets,H,3,Atlanta,New Orleans,4,7,75.0,1,424.8,2,97.0,Critical
22500277,2025-11-23,1610612753,Orlando Magic,1610612738,Boston Celtics,A,-9,Boston,Orlando,4,8,82.0,1,1116.1,3,108.0,Critical
22500277,2025-11-23,1610612738,Boston Celtics,1610612753,Orlando Magic,H,9,Boston,Boston,3,6,45.2,2,0.0,1,44.3,Elevated
22500278,2025-11-23,1610612746,LA Clippers,1610612739,Cleveland Cavaliers,A,-15,Cleveland,Charlotte,4,7,75.0,1,435.7,2,97.0,Critical
22500278,2025-11-23,1610612739,Cleveland Cavaliers,1610612746,LA Clippers,H,15,Cleveland,Cleveland,3,7,52.2,2,0.0,1,50.6,High
22500279,2025-11-23,1610612751,Brooklyn Nets,1610612761,Toronto Raptors,A,-10,Toronto,Boston,3,6,45.2,2,429.2,2,47.9,Elevated
22500279,2025-11-23,1610612761,Toronto Raptors,1610612751,Brooklyn Nets,H,10,Toronto,Toronto,3,6,45.2,2,0.0,1,44.3,Elevated
22500280,2025-11-23,1610612760,Oklahoma City Thunder,1610612757,Portland Trail Blazers,H,27,Oklahoma City,Salt Lake City,3,7,52.2,2,862.2,3,57.8,High
22500280,2025-11-23,1610612757,Portland Trail Blazers,1610612760,Oklahoma City Thunder,A,-27,Oklahoma City,San Francisco,4,7,75.0,2,1384.4,3,78.3,Critical
22500281,2025-11-23,1610612756,Phoenix Suns,1610612759,San Antonio Spurs,H,9,Phoenix,Phoenix,3,6,45.2,2,0.0,1,44.3,Elevated
22500281,2025-11-23,1610612759,San Antonio Spurs,1610612756,Phoenix Suns,A,-9,Phoenix,San Antonio,3,6,45.2,3,849.5,3,44.6,Elevated
22500282,2025-11-23,1610612747,Los Angeles Lakers,1610612762,Utah Jazz,A,2,Salt Lake City,Los Angeles,1,5,18.8,5,581.0,2,13.4,Low
22500282,2025-11-23,1610612762,Utah Jazz,1610612747,Los Angeles Lakers,H,-2,Salt Lake City,Salt Lake City,3,6,45.2,2,0.0,1,44.3,Elevated
22500283,2025-11-24,1610612765,Detroit Pistons,1610612754,Indiana Pacers,A,5,Indianapolis,Milwaukee,3,6,45.2,2,244.4,1,44.3,Elevated
22500283,2025-11-24,1610612754,Indiana Pacers,1610612765,Detroit Pistons,H,-5,Indianapolis,Cleveland,3,6,45.2,3,263.0,1,38.4,Elevated
22500284,2025-11-24,1610612761,Toronto Raptors,1610612739,Cleveland Cavaliers,H,11,Toronto,Toronto,4,7,75.0,1,0.0,1,87.0,Critical
22500284,2025-11-24,1610612739,Cleveland Cavaliers,1610612761,Toronto Raptors,A,-11,Toronto,Cleveland,4,8,82.0,1,189.2,1,94.0,Critical
22500285,2025-11-24,1610612752,New York Knicks,1610612751,Brooklyn Nets,A,13,Brooklyn,Orlando,3,6,45.2,2,938.0,3,51.5,High
22500285,2025-11-24,1610612751,Brooklyn Nets,1610612752,New York Knicks,H,-13,Brooklyn,Toronto,3,6,45.2,1,344.0,2,67.2,High
22500286,2025-11-24,1610612742,Dallas Mavericks,1610612748,Miami Heat,A,-4,Miami,Dallas,4,8,82.0,2,1110.8,3,84.6,Critical
22500286,2025-11-24,1610612748,Miami Heat,1610612742,Dallas Mavericks,H,4,Miami,Philadelphia,4,7,75.0,1,1017.6,3,101.0,Critical
22500287,2025-11-24,1610612763,Memphis Grizzlies,1610612743,Denver Nuggets,H,-10,Memphis,Dallas,3,6,45.2,2,419.8,2,47.9,Elevated
22500287,2025-11-24,1610612743,Denver Nuggets,1610612763,Memphis Grizzlies,A,10,Memphis,Denver,4,7,75.0,2,878.8,3,78.3,Critical
22500288,2025-11-24,1610612749,Milwaukee Bucks,1610612757,Portland Trail Blazers,H,-12,Milwaukee,Milwaukee,3,7,52.2,2,0.0,1,50.6,High
22500288,2025-11-24,1610612757,Portland Trail Blazers,1610612749,Milwaukee Bucks,A,12,Milwaukee,Oklahoma City,4,8,82.0,1,732.6,2,104.0,Critical
22500289,2025-11-24,1610612740,New Orleans Pelicans,1610612741,Chicago Bulls,H,13,New Orleans,New Orleans,4,8,82.0,2,0.0,1,77.4,Critical
22500289,2025-11-24,1610612741,Chicago Bulls,1610612740,New Orleans Pelicans,A,-13,New Orleans,Chicago,4,7,75.0,2,835.2,3,78.3,Critical
22500290,2025-11-24,1610612756,Phoenix Suns,1610612745,Houston Rockets,H,-22,Phoenix,Phoenix,3,7,52.2,1,0.0,1,64.2,High
22500290,2025-11-24,1610612745,Houston Rockets,1610612756,Phoenix Suns,A,22,Phoenix,Houston,2,5,18.8,3,1014.7,3,24.0,Low
22500291,2025-11-24,1610612762,Utah Jazz,1610612744,Golden State Warriors,A,-17,San Francisco,Salt Lake City,3,7,52.2,1,597.6,2,74.2,Critical
22500291,2025-11-24,1610612744,Golden State Warriors,1610612762,Utah Jazz,H,17,San Francisco,San Francisco,3,7,52.2,3,0.0,1,43.8,Elevated
22500292,2025-11-24,1610612750,Minnesota Timberwolves,1610612758,Sacramento Kings,A,-5,Sacramento,Phoenix,3,6,45.2,3,634.7,2,41.5,Elevated
22500292,2025-11-24,1610612758,Sacramento Kings,1610612750,Minnesota Timberwolves,H,5,Sacramento,Denver,3,7,52.2,2,885.9,3,57.8,High
22500057,2025-11-25,1610612737,Atlanta Hawks,1610612764,Washington Wizards,A,-19,Washington,Atlanta,4,7,75.0,2,542.5,2,74.7,Critical
22500057,2025-11-25,1610612764,Washington Wizards,1610612737,Atlanta Hawks,H,19,Washington,Chicago,3,5,38.2,3,596.8,2,36.0,Elevated
22500058,2025-11-25,1610612755,Philadelphia 76ers,1610612753,Orlando Magic,H,-41,Philadelphia,Philadelphia,3,6,45.2,2,0.0,1,44.3,Elevated
22500058,2025-11-25,1610612753,Orlando Magic,1610612755,Philadelphia 76ers,A,41,Philadelphia,Boston,4,7,75.0,2,273.4,1,71.1,Critical
22500059,2025-11-25,1610612746,LA Clippers,1610612747,Los Angeles Lakers,A,-17,Los Angeles,Cleveland,3,7,52.2,2,2046.7,3,57.8,High
22500059,2025-11-25,1610612747,Los Angeles Lakers,1610612746,LA Clippers,H,17,Los Angeles,Salt Lake City,2,5,18.8,2,581.0,2,24.1,Low
22500060,2025-11-26,1610612738,Boston Celtics,1610612765,Detroit Pistons,H,3,Boston,Boston,2,5,18.8,3,0.0,1,17.8,Low
22500060,2025-11-26,1610612765,Detroit Pistons,1610612738,Boston Celtics,A,-3,Boston,Indianapolis,2,6,25.8,2,805.4,3,34.0,Elevated
22500061,2025-11-26,1610612752,New York Knicks,1610612766,Charlotte Hornets,A,28,Charlotte,Brooklyn,3,6,45.2,2,530.7,2,47.9,Elevated
22500061,2025-11-26,1610612766,Charlotte Hornets,1610612752,New York Knicks,H,-28,Charlotte,Atlanta,3,7,52.2,3,226.5,1,43.8,Elevated
22500062,2025-11-26,1610612748,Miami Heat,1610612749,Milwaukee Bucks,H,3,Miami,Miami,4,7,75.0,2,0.0,1,71.1,Critical
22500062,2025-11-26,1610612749,Milwaukee Bucks,1610612748,Miami Heat,A,-3,Miami,Milwaukee,3,7,52.2,2,1270.2,3,57.8,High
22500063,2025-11-26,1610612761,Toronto Raptors,1610612754,Indiana Pacers,H,2,Toronto,Toronto,4,7,75.0,2,0.0,1,71.1,Critical
22500063,2025-11-26,1610612754,Indiana Pacers,1610612761,Toronto Raptors,A,-2,Toronto,Indianapolis,3,6,45.2,2,440.3,2,47.9,Elevated
22500064,2025-11-26,1610612760,Oklahoma City Thunder,1610612750,Minnesota Timberwolves,H,8,Oklahoma City,Oklahoma City,3,6,45.2,3,0.0,1,38.4,Elevated
22500064,2025-11-26,1610612750,Minnesota Timberwolves,1610612760,Oklahoma City Thunder,A,-8,Oklahoma City,Sacramento,3,6,45.2,2,1336.6,3,51.5,High
22500065,2025-11-26,1610612763,Memphis Grizzlies,1610612740,New Orleans Pelicans,A,5,New Orleans,Memphis,3,6,45.2,2,358.5,2,47.9,Elevated
22500065,2025-11-26,1610612740,New Orleans Pelicans,1610612763,Memphis Grizzlies,H,-5,New Orleans,New Orleans,4,8,82.0,2,0.0,1,77.4,Critical
22500066,2025-11-26,1610612744,Golden State Warriors,1610612745,Houston Rockets,H,-4,San Francisco,San Francisco,3,7,52.2,2,0.0,1,50.6,High
22500066,2025-11-26,1610612745,Houston Rockets,1610612744,Golden State Warriors,A,4,San Francisco,Phoenix,3,6,45.2,2,651.4,2,47.9,Elevated
22500067,2025-11-26,1610612759,San Antonio Spurs,1610612757,Portland Trail Blazers,A,13,Portland,Phoenix,2,6,25.8,3,1006.3,3,29.5,Low
22500067,2025-11-26,1610612757,Portland Trail Blazers,1610612759,San Antonio Spurs,H,-13,Portland,Milwaukee,4,8,82.0,2,1713.8,3,84.6,Critical
22500068,2025-11-26,1610612758,Sacramento Kings,1610612756,Phoenix Suns,H,-12,Sacramento,Sacramento,4,7,75.0,2,0.0,1,71.1,Critical
22500068,2025-11-26,1610612756,Phoenix Suns,1610612758,Sacramento Kings,A,12,Sacramento,Phoenix,3,7,52.2,2,634.7,2,54.2,High
22500069,2025-11-28,1610612737,Atlanta Hawks,1610612739,Cleveland Cavaliers,H,7,Atlanta,Washington,3,6,45.2,3,542.5,2,41.5,Elevated
22500069,2025-11-28,1610612739,Cleveland Cavaliers,1610612737,Atlanta Hawks,A,-7,Atlanta,Toronto,3,6,45.2,4,734.3,2,34.6,Elevated
